Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.046250     0.000     0.000   103.162    30.089       0b0    20190612T110824971283
  120      -4.7525      0.00        0.00    0.046000     0.000     0.000   103.315    30.057       0b0    20190612T110825932392
  110      -4.3569      0.62        1.25    0.041813     0.000     0.000   104.200    30.057       0b0    20190612T110826891636
  100      -3.9600      0.00        0.00    0.037625     0.000     0.000   105.249    30.025       0b0    20190612T110827852071
   90      -3.5637      0.00        0.00    0.033431     0.019     0.063   106.599    30.057       0b0    20190612T110828812363
   80      -3.1675      0.00        0.00    0.029187     0.000     0.000   108.522    30.025       0b0    20190612T110829770111
   70      -2.7700      0.00        0.00    0.025000     0.000     0.000   110.800    30.025       0b0    20190612T110830728620
   60      -2.3705      0.61        1.25    0.020813     0.000     0.000   113.898    30.057       0b0    20190612T110831688795
   50      -1.9750      0.00        0.00    0.016625     0.000     0.000   118.797    30.025       0b0    20190612T110832650154
   40      -1.5800      0.00        0.00    0.012481     0.029     0.063   126.590    30.025       0b0    20190612T110833609495
   30      -1.1838      0.00        0.00    0.008313     0.000     0.000   142.406    30.025       0b0    20190612T110834569865
   20      -0.7875      0.00        0.00    0.004187     0.000     0.000   188.060    30.025       0b0    20190612T110835527517
   10      -0.3925      0.00        0.00    0.000063     0.000     0.000  6280.000    29.994       0b0    20190612T110836489835
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    29.994       0b0    20190612T110837449855
