Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7675      0.00        0.00    0.056862     0.025     0.062    83.843    24.192     0b111    20181005T175206152849
  120      -4.6437      0.00        0.00    0.055112     0.025     0.063    84.259    24.192     0b111    20181005T175207207308
  110      -4.2559      0.57        1.25    0.049688     0.000     0.000    85.653    24.192     0b111    20181005T175208257164
  100      -3.8678      0.50        1.25    0.044312     0.000     0.000    87.283    24.223     0b111    20181005T175209307439
   90      -3.4819      0.62        1.25    0.038938     0.000     0.000    89.422    24.192     0b111    20181005T175210357046
   80      -3.0950      0.00        0.00    0.033563     0.000     0.000    92.216    24.223     0b111    20181005T175211410021
   70      -2.7088      0.00        0.00    0.028187     0.000     0.000    96.098    24.223     0b111    20181005T175212460116
   60      -2.3188      0.00        0.00    0.022750     0.000     0.000   101.923    24.223     0b111    20181005T175213510335
   50      -1.9312      0.00        0.00    0.017375     0.000     0.000   111.151    24.255     0b111    20181005T175214562817
   40      -1.5437      0.00        0.00    0.012000     0.000     0.000   128.646    24.223     0b111    20181005T175215614554
   30      -1.1562      0.00        0.00    0.006631     0.019     0.063   174.364    24.287     0b111    20181005T175216665519
   20      -0.7687      0.00        0.00    0.001375     0.000     0.000   559.091    24.255     0b111    20181005T175217714399
   10      -0.3825      0.00        0.00    0.000000     0.000     0.000     1.000    24.255     0b111    20181005T175218765874
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.255     0b111    20181005T175219817094
