Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7987      0.00        0.00    0.052062     0.000     0.000    92.173    24.921       0b0    20181030T121020602434
  120      -4.7575      0.00        0.00    0.051600     0.031     0.063    92.200    24.921       0b0    20181030T121021559182
  110      -4.3600      0.00        0.00    0.047438     0.000     0.000    91.910    24.921       0b0    20181030T121022515756
  100      -3.9627      0.50        1.25    0.043269     0.029     0.063    91.585    24.857       0b0    20181030T121023471796
   90      -3.5675      0.00        0.00    0.039125     0.000     0.000    91.182    24.889       0b0    20181030T121024429350
   80      -3.1713      0.00        0.00    0.035000     0.000     0.000    90.607    24.921       0b0    20181030T121025384997
   70      -2.7750      0.00        0.00    0.030850     0.031     0.063    89.951    24.889       0b0    20181030T121026338817
   60      -2.3762      0.00        0.00    0.026688     0.000     0.000    89.040    24.889       0b0    20181030T121027297216
   50      -1.9796      0.57        1.25    0.022562     0.000     0.000    87.740    24.857       0b0    20181030T121028251910
   40      -1.5825      0.00        0.00    0.018419     0.029     0.063    85.918    24.857       0b0    20181030T121029207309
   30      -1.1862      0.00        0.00    0.014269     0.029     0.062    83.136    24.857       0b0    20181030T121030162380
   20      -0.7900      0.00        0.00    0.010188     0.000     0.000    77.546    24.889       0b0    20181030T121031118873
   10      -0.3937      0.00        0.00    0.006062     0.000     0.000    64.948    24.857       0b0    20181030T121032075197
    0      -0.0000      0.00        0.00    0.001938     0.000     0.000    -0.000    24.857       0b0    20181030T121033030585
