Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7638      0.00        0.00    0.071206     0.029     0.063    66.901    24.509     0b111    20191205T151519249703
  120      -4.6940      0.50        1.25    0.070250     0.000     0.000    66.819    24.509     0b111    20191205T151520214443
  110      -4.3013      0.00        0.00    0.064875     0.000     0.000    66.301    24.509     0b111    20191205T151521172832
  100      -3.9087      0.00        0.00    0.059500     0.000     0.000    65.693    24.509     0b111    20191205T151522134191
   90      -3.5175      0.00        0.00    0.054125     0.000     0.000    64.988    24.509     0b111    20191205T151523093014
   80      -3.1262      0.00        0.00    0.048750     0.000     0.000    64.128    24.540     0b111    20191205T151524057704
   70      -2.7338      0.00        0.00    0.043375     0.000     0.000    63.026    24.540     0b111    20191205T151525017690
   60      -2.3400      0.00        0.00    0.038000     0.000     0.000    61.579    24.509     0b111    20191205T151525977967
   50      -1.9487      0.00        0.00    0.032669     0.029     0.063    59.652    24.540     0b111    20191205T151526941576
   40      -1.5576      0.37        1.25    0.027312     0.000     0.000    57.030    24.509     0b111    20191205T151527900813
   30      -1.1673      0.50        1.25    0.022000     0.000     0.000    53.057    24.540     0b111    20191205T151528863335
   20      -0.7762      0.00        0.00    0.016687     0.000     0.000    46.517    24.540     0b111    20191205T151529820782
   10      -0.3850      0.00        0.00    0.011375     0.000     0.000    33.846    24.540     0b111    20191205T151530780552
    0      -0.0000      0.00        0.00    0.006006     0.019     0.063    -0.000    24.540     0b111    20191205T151531741163
