Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.074063     0.000     0.000    64.354    23.335    0b1111    20190411T111805394269
  120      -4.7337      0.00        0.00    0.073562     0.000     0.000    64.350    23.399    0b1111    20190411T111806350707
  110      -4.3400      0.00        0.00    0.067687     0.000     0.000    64.118    23.367    0b1111    20190411T111807304689
  100      -3.9463      0.00        0.00    0.061863     0.025     0.062    63.791    23.399    0b1111    20190411T111808258542
   90      -3.5528      0.50        1.25    0.056000     0.000     0.000    63.442    23.367    0b1111    20190411T111809216164
   80      -3.1600      0.00        0.00    0.050156     0.031     0.063    63.003    23.399    0b1111    20190411T111810173770
   70      -2.7662      0.00        0.00    0.044312     0.000     0.000    62.426    23.367    0b1111    20190411T111811130399
   60      -2.3694      0.63        1.25    0.038438     0.000     0.000    61.642    23.399    0b1111    20190411T111812086115
   50      -1.9739      0.37        1.25    0.032563     0.000     0.000    60.618    23.431    0b1111    20190411T111813041849
   40      -1.5787      0.00        0.00    0.026731     0.029     0.063    59.060    23.399    0b1111    20190411T111813996836
   30      -1.1838      0.00        0.00    0.020875     0.000     0.000    56.707    23.399    0b1111    20190411T111814951202
   20      -0.7888      0.00        0.00    0.015063     0.000     0.000    52.365    23.431    0b1111    20190411T111815905962
   10      -0.3950      0.00        0.00    0.009187     0.000     0.000    42.993    23.431    0b1111    20190411T111816859747
    0      -0.0000      0.00        0.00    0.003375     0.000     0.000    -0.000    23.399    0b1111    20190411T111817818769
