Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7575      0.00        0.00    0.076187     0.000     0.000    62.445    23.335    0b1001    20181011T150416580314
  120      -4.4562      0.00        0.00    0.070875     0.000     0.000    62.875    23.335    0b1001    20181011T150417631159
  110      -4.0838      0.00        0.00    0.064438     0.000     0.000    63.375    23.367    0b1001    20181011T150418682245
  100      -3.7125      0.00        0.00    0.058056     0.019     0.063    63.947    23.367    0b1001    20181011T150419731769
   90      -3.3425      0.00        0.00    0.051644     0.029     0.063    64.722    23.367    0b1001    20181011T150420781837
   80      -2.9713      0.00        0.00    0.045275     0.031     0.063    65.627    23.367    0b1001    20181011T150421831298
   70      -2.6000      0.00        0.00    0.038925     0.025     0.063    66.795    23.399    0b1001    20181011T150422882260
   60      -2.2262      0.00        0.00    0.032500     0.000     0.000    68.500    23.399    0b1001    20181011T150423931554
   50      -1.8550      0.00        0.00    0.026156     0.031     0.063    70.920    23.431    0b1001    20181011T150424983880
   40      -1.4838      0.00        0.00    0.019813     0.000     0.000    74.890    23.431    0b1001    20181011T150426034350
   30      -1.1126      0.37        1.25    0.013462     0.031     0.063    82.646    23.431    0b1001    20181011T150427084082
   20      -0.7412      0.00        0.00    0.007188     0.000     0.000   103.130    23.431    0b1001    20181011T150428134874
   10      -0.3711      0.38        1.25    0.000875     0.000     0.000   424.143    23.431    0b1001    20181011T150429186821
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.431    0b1001    20181011T150430237955
