Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7858      0.61        1.25    0.074438     0.000     0.000    64.292    25.079    0b1001    20190614T164825250905
  120      -4.4912      0.00        0.00    0.069500     0.000     0.000    64.622    25.111    0b1001    20190614T164826218881
  110      -4.1162      0.00        0.00    0.063200     0.025     0.063    65.131    25.111    0b1001    20190614T164827186281
  100      -3.7425      0.00        0.00    0.056937     0.000     0.000    65.730    25.111    0b1001    20190614T164828149819
   90      -3.3687      0.00        0.00    0.050687     0.000     0.000    66.461    25.111    0b1001    20190614T164829114305
   80      -2.9939      0.38        1.25    0.044494     0.019     0.062    67.288    25.111    0b1001    20190614T164830077123
   70      -2.6200      0.00        0.00    0.038250     0.000     0.000    68.497    25.111    0b1001    20190614T164831038779
   60      -2.2426      0.37        1.25    0.031988     0.025     0.063    70.109    25.143    0b1001    20190614T164832004008
   50      -1.8687      0.00        0.00    0.025750     0.000     0.000    72.573    25.111    0b1001    20190614T164832967872
   40      -1.4950      0.00        0.00    0.019563     0.000     0.000    76.422    25.111    0b1001    20190614T164833931609
   30      -1.1213      0.00        0.00    0.013375     0.000     0.000    83.832    25.111    0b1001    20190614T164834896844
   20      -0.7470      0.61        1.25    0.007188     0.000     0.000   103.930    25.111    0b1001    20190614T164835861827
   10      -0.3738      0.00        0.00    0.001063     0.000     0.000   351.765    25.111    0b1001    20190614T164836826664
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.143    0b1001    20190614T164837791304
