Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7700      0.00        0.00    0.084625     0.000     0.000    56.366    23.462    0b1001    20190411T093554423425
  120      -4.5567      0.61        1.25    0.080963     0.031     0.062    56.282    23.462    0b1001    20190411T093555377164
  110      -4.1756      0.63        1.25    0.074562     0.000     0.000    56.002    23.494    0b1001    20190411T093556333260
  100      -3.7953      0.50        1.25    0.068187     0.000     0.000    55.659    23.494    0b1001    20190411T093557287374
   90      -3.4156      0.63        1.25    0.061806     0.019     0.063    55.263    23.494    0b1001    20190411T093558243729
   80      -3.0350      0.00        0.00    0.055394     0.029     0.063    54.790    23.526    0b1001    20190411T093559199594
   70      -2.6537      0.00        0.00    0.049019     0.029     0.063    54.137    23.494    0b1001    20190411T093600158727
   60      -2.2713      0.00        0.00    0.042625     0.000     0.000    53.284    23.494    0b1001    20190411T093601116057
   50      -1.8925      0.00        0.00    0.036281     0.031     0.063    52.162    23.494    0b1001    20190411T093602073419
   40      -1.5137      0.00        0.00    0.029937     0.000     0.000    50.564    23.494    0b1001    20190411T093603028139
   30      -1.1325      0.00        0.00    0.023562     0.000     0.000    48.064    23.494    0b1001    20190411T093603986734
   20      -0.7526      0.37        1.25    0.017269     0.029     0.063    43.583    23.494    0b1001    20190411T093604942244
   10      -0.3733      0.61        1.25    0.010938     0.000     0.000    34.126    23.462    0b1001    20190411T093605897615
    0      -0.0000      0.00        0.00    0.004600     0.031     0.063    -0.000    23.494    0b1001    20190411T093606852588
