Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7575      0.00        0.00    0.068438     0.000     0.000    69.516    30.691    0b1111    20190611T180856926816
  120      -4.4712      0.00        0.00    0.064156     0.031     0.062    69.693    30.691    0b1111    20190611T180857886267
  110      -4.0977      0.50        1.25    0.058625     0.000     0.000    69.898    30.691    0b1111    20190611T180858844541
  100      -3.7263      0.00        0.00    0.053125     0.000     0.000    70.141    30.723    0b1111    20190611T180859804366
   90      -3.3538      0.00        0.00    0.047619     0.019     0.063    70.429    30.723    0b1111    20190611T180900763605
   80      -2.9812      0.00        0.00    0.042081     0.029     0.063    70.845    30.723    0b1111    20190611T180901722999
   70      -2.6080      0.61        1.25    0.036575     0.025     0.063    71.306    30.723    0b1111    20190611T180902681485
   60      -2.2331      0.63        1.25    0.031062     0.000     0.000    71.891    30.723    0b1111    20190611T180903639594
   50      -1.8608      0.61        1.25    0.025562     0.000     0.000    72.792    30.723    0b1111    20190611T180904603457
   40      -1.4881      0.62        1.25    0.020063     0.000     0.000    74.174    30.723    0b1111    20190611T180905571327
   30      -1.1163      0.00        0.00    0.014613     0.025     0.062    76.390    30.723    0b1111    20190611T180906539528
   20      -0.7438      0.00        0.00    0.009187     0.000     0.000    80.952    30.755    0b1111    20190611T180907512053
   10      -0.3712      0.00        0.00    0.003687     0.000     0.000   100.678    30.755    0b1111    20190611T180908470449
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    30.723    0b1111    20190611T180909429495
