Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7800      0.00        0.00    0.080938     0.000     0.000    59.058    23.050    0b1001    20190412T100444557897
  120      -4.6850      0.00        0.00    0.079312     0.000     0.000    59.070    23.018    0b1001    20190412T100445512837
  110      -4.2934      0.57        1.25    0.072750     0.000     0.000    59.015    23.082    0b1001    20190412T100446467627
  100      -3.9025      0.00        0.00    0.066250     0.000     0.000    58.906    23.082    0b1001    20190412T100447421468
   90      -3.5138      0.00        0.00    0.059688     0.000     0.000    58.869    23.114    0b1001    20190412T100448379826
   80      -3.1238      0.00        0.00    0.053187     0.000     0.000    58.731    23.082    0b1001    20190412T100449336935
   70      -2.7325      0.00        0.00    0.046625     0.000     0.000    58.606    23.082    0b1001    20190412T100450292637
   60      -2.3400      0.00        0.00    0.040063     0.000     0.000    58.409    23.114    0b1001    20190412T100451246990
   50      -1.9505      0.61        1.25    0.033563     0.000     0.000    58.115    23.114    0b1001    20190412T100452202389
   40      -1.5609      0.57        1.25    0.027000     0.000     0.000    57.810    23.145    0b1001    20190412T100453161085
   30      -1.1706      0.63        1.25    0.020500     0.000     0.000    57.104    23.114    0b1001    20190412T100454115981
   20      -0.7812      0.00        0.00    0.014000     0.000     0.000    55.804    23.114    0b1001    20190412T100455070678
   10      -0.3901      0.37        1.25    0.007462     0.031     0.063    52.278    23.145    0b1001    20190412T100456028164
    0      -0.0000      0.00        0.00    0.000938     0.000     0.000    -0.000    23.145    0b1001    20190412T100456985560
