Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7812      0.00        0.00    0.061562     0.000     0.000    77.665    23.526    0b1111    20190524T170914995322
  120      -4.7689      0.38        1.25    0.061375     0.000     0.000    77.701    23.494    0b1111    20190524T170915953459
  110      -4.3888      0.00        0.00    0.055688     0.000     0.000    78.810    23.526    0b1111    20190524T170916909935
  100      -3.9888      0.00        0.00    0.049713     0.031     0.063    80.236    23.526    0b1111    20190524T170917867005
   90      -3.5900      0.00        0.00    0.043750     0.000     0.000    82.057    23.526    0b1111    20190524T170918826895
   80      -3.1906      0.63        1.25    0.037813     0.000     0.000    84.380    23.526    0b1111    20190524T170919784379
   70      -2.7911      0.38        1.25    0.031875     0.000     0.000    87.565    23.526    0b1111    20190524T170920743252
   60      -2.3888      0.00        0.00    0.025875     0.000     0.000    92.319    23.526    0b1111    20190524T170921701865
   50      -1.9913      0.00        0.00    0.019938     0.000     0.000    99.875    23.589    0b1111    20190524T170922659308
   40      -1.5925      0.00        0.00    0.014063     0.000     0.000   113.244    23.589    0b1111    20190524T170923618016
   30      -1.1939      0.37        1.25    0.008125     0.000     0.000   146.938    23.557    0b1111    20190524T170924574538
   20      -0.7950      0.00        0.00    0.002250     0.000     0.000   353.333    23.589    0b1111    20190524T170925529448
   10      -0.3965      0.50        1.25    0.000000     0.000     0.000     1.000    23.526    0b1111    20190524T170926485898
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.526    0b1111    20190524T170927441772
