Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7975      0.00        0.00    0.067863     0.025     0.062    70.694    25.460    0b1001    20190605T134514791037
  120      -4.7675      0.00        0.00    0.067312     0.000     0.000    70.826    25.460    0b1001    20190605T134515747388
  110      -4.3713      0.00        0.00    0.060688     0.000     0.000    72.029    25.460    0b1001    20190605T134516706421
  100      -3.9746      0.57        1.25    0.054062     0.000     0.000    73.519    25.460    0b1001    20190605T134517665606
   90      -3.5788      0.00        0.00    0.047438     0.000     0.000    75.441    25.491    0b1001    20190605T134518623099
   80      -3.1812      0.00        0.00    0.040819     0.019     0.063    77.936    25.491    0b1001    20190605T134519580829
   70      -2.7843      0.61        1.25    0.034212     0.031     0.063    81.381    25.460    0b1001    20190605T134520540944
   60      -2.3850      0.00        0.00    0.027562     0.000     0.000    86.531    25.491    0b1001    20190605T134521502924
   50      -1.9875      0.00        0.00    0.020950     0.025     0.062    94.869    25.491    0b1001    20190605T134522464283
   40      -1.5902      0.50        1.25    0.014375     0.000     0.000   110.626    25.460    0b1001    20190605T134523426256
   30      -1.1937      0.00        0.00    0.007769     0.029     0.063   153.660    25.491    0b1001    20190605T134524386435
   20      -0.7950      0.00        0.00    0.001250     0.000     0.000   636.000    25.460    0b1001    20190605T134525347874
   10      -0.3988      0.00        0.00    0.000000     0.000     0.000     1.000    25.491    0b1001    20190605T134526307579
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.491    0b1001    20190605T134527267475
