Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.071438     0.000     0.000    66.702    23.906    0b1111    20181030T134410772929
  120      -4.6741      0.57        1.25    0.070069     0.019     0.063    66.708    23.906    0b1111    20181030T134411729907
  110      -4.2837      0.00        0.00    0.064375     0.000     0.000    66.544    23.938    0b1111    20181030T134412685531
  100      -3.8937      0.00        0.00    0.058688     0.000     0.000    66.347    23.938    0b1111    20181030T134413639748
   90      -3.5038      0.00        0.00    0.053000     0.000     0.000    66.108    23.938    0b1111    20181030T134414593989
   80      -3.1150      0.00        0.00    0.047312     0.000     0.000    65.839    23.938    0b1111    20181030T134415559470
   70      -2.7250      0.00        0.00    0.041625     0.000     0.000    65.465    23.938    0b1111    20181030T134416512391
   60      -2.3325      0.00        0.00    0.035881     0.019     0.062    65.006    23.938    0b1111    20181030T134417467059
   50      -1.9426      0.37        1.25    0.030206     0.029     0.063    64.312    23.970    0b1111    20181030T134418421419
   40      -1.5538      0.00        0.00    0.024562     0.000     0.000    63.257    23.938    0b1111    20181030T134419376945
   30      -1.1650      0.00        0.00    0.018875     0.000     0.000    61.722    23.970    0b1111    20181030T134420331032
   20      -0.7750      0.00        0.00    0.013219     0.031     0.063    58.629    23.938    0b1111    20181030T134421288494
   10      -0.3859      0.57        1.25    0.007550     0.025     0.063    51.109    23.938    0b1111    20181030T134422245733
    0      -0.0000      0.00        0.00    0.001875     0.000     0.000    -0.000    23.970    0b1111    20181030T134423200842
