Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7672      0.50        1.25    0.083919     0.029     0.062    56.808    23.272    0b1001    20190415T105458866169
  120      -4.5400      0.00        0.00    0.080050     0.025     0.063    56.715    23.304    0b1001    20190415T105459821892
  110      -4.1613      0.00        0.00    0.073688     0.000     0.000    56.472    23.304    0b1001    20190415T105500776629
  100      -3.7825      0.00        0.00    0.067375     0.000     0.000    56.141    23.304    0b1001    20190415T105501730651
   90      -3.4050      0.00        0.00    0.061075     0.025     0.063    55.751    23.335    0b1001    20190415T105502686892
   80      -3.0263      0.00        0.00    0.054763     0.025     0.063    55.261    23.335    0b1001    20190415T105503642835
   70      -2.6478      0.50        1.25    0.048500     0.000     0.000    54.593    23.335    0b1001    20190415T105504597127
   60      -2.2675      0.00        0.00    0.042131     0.019     0.063    53.820    23.335    0b1001    20190415T105505551362
   50      -1.8900      0.00        0.00    0.035875     0.000     0.000    52.683    23.335    0b1001    20190415T105506507161
   40      -1.5113      0.00        0.00    0.029562     0.000     0.000    51.121    23.335    0b1001    20190415T105507462183
   30      -1.1337      0.00        0.00    0.023313     0.000     0.000    48.633    23.335    0b1001    20190415T105508419629
   20      -0.7550      0.00        0.00    0.017063     0.000     0.000    44.249    23.367    0b1001    20190415T105509373738
   10      -0.3775      0.00        0.00    0.010750     0.000     0.000    35.116    23.335    0b1001    20190415T105510330847
    0      -0.0000      0.00        0.00    0.004500     0.000     0.000    -0.000    23.367    0b1001    20190415T105511285579
