Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7804      0.57        1.25    0.060894     0.029     0.063    78.504    24.762       0b0    20190603T144903774522
  120      -4.6463      0.00        0.00    0.059437     0.000     0.000    78.170    24.762       0b0    20190603T144904732357
  110      -4.2575      0.00        0.00    0.055313     0.000     0.000    76.972    24.762       0b0    20190603T144905689799
  100      -3.8690      0.50        1.25    0.051250     0.000     0.000    75.493    24.762       0b0    20190603T144906647923
   90      -3.4820      0.61        1.25    0.047125     0.000     0.000    73.889    24.762       0b0    20190603T144907606159
   80      -3.0938      0.00        0.00    0.043000     0.000     0.000    71.948    24.762       0b0    20190603T144908567057
   70      -2.7063      0.00        0.00    0.038931     0.019     0.063    69.514    24.731       0b0    20190603T144909528319
   60      -2.3163      0.00        0.00    0.034813     0.000     0.000    66.535    24.731       0b0    20190603T144910483918
   50      -1.9288      0.00        0.00    0.030687     0.000     0.000    62.851    24.731       0b0    20190603T144911441247
   40      -1.5413      0.00        0.00    0.026625     0.000     0.000    57.887    24.731       0b0    20190603T144912399985
   30      -1.1538      0.00        0.00    0.022500     0.000     0.000    51.278    24.731       0b0    20190603T144913360219
   20      -0.7663      0.00        0.00    0.018456     0.029     0.062    41.517    24.731       0b0    20190603T144914320807
   10      -0.3788      0.00        0.00    0.014375     0.000     0.000    26.348    24.731       0b0    20190603T144915277687
    0      -0.0000      0.00        0.00    0.010294     0.029     0.063    -0.000    24.699       0b0    20190603T144916238868
