Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7864      0.38        1.25    0.063125     0.000     0.000    75.824    25.111    0b1111    20190522T155115098688
  120      -4.6587      0.00        0.00    0.061250     0.000     0.000    76.061    25.143    0b1111    20190522T155116055411
  110      -4.2687      0.00        0.00    0.055563     0.000     0.000    76.828    25.143    0b1111    20190522T155117012446
  100      -3.8813      0.00        0.00    0.049875     0.000     0.000    77.820    25.143    0b1111    20190522T155117971001
   90      -3.4937      0.00        0.00    0.044187     0.000     0.000    79.066    25.143    0b1111    20190522T155118927138
   80      -3.1050      0.00        0.00    0.038550     0.025     0.063    80.545    25.111    0b1111    20190522T155119883448
   70      -2.7162      0.00        0.00    0.032875     0.000     0.000    82.624    25.143    0b1111    20190522T155120843075
   60      -2.3263      0.00        0.00    0.027188     0.000     0.000    85.563    25.143    0b1111    20190522T155121800221
   50      -1.9375      0.00        0.00    0.021500     0.000     0.000    90.116    25.143    0b1111    20190522T155122758789
   40      -1.5496      0.57        1.25    0.015869     0.019     0.063    97.653    25.143    0b1111    20190522T155123714689
   30      -1.1614      0.37        1.25    0.010188     0.000     0.000   114.000    25.174    0b1111    20190522T155124671257
   20      -0.7725      0.00        0.00    0.004562     0.000     0.000   169.315    25.143    0b1111    20190522T155125628994
   10      -0.3850      0.00        0.00    0.000000     0.000     0.000     1.000    25.174    0b1111    20190522T155126584768
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.143    0b1111    20190522T155127541459
