Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7938      0.00        0.00    0.074000     0.000     0.000    64.780    28.408    0b1001    20190610T104243715335
  120      -4.6638      0.00        0.00    0.071813     0.000     0.000    64.943    28.440    0b1001    20190610T104244674412
  110      -4.2744      0.63        1.25    0.065313     0.000     0.000    65.445    28.408    0b1001    20190610T104245630652
  100      -3.8850      0.00        0.00    0.058819     0.019     0.062    66.050    28.440    0b1001    20190610T104246588983
   90      -3.4975      0.00        0.00    0.052375     0.000     0.000    66.778    28.440    0b1001    20190610T104247547397
   80      -3.1088      0.00        0.00    0.045931     0.019     0.063    67.683    28.440    0b1001    20190610T104248505597
   70      -2.7200      0.00        0.00    0.039462     0.031     0.063    68.926    28.440    0b1001    20190610T104249461554
   60      -2.3287      0.00        0.00    0.032988     0.025     0.063    70.595    28.440    0b1001    20190610T104250419823
   50      -1.9400      0.00        0.00    0.026556     0.019     0.062    73.052    28.440    0b1001    20190610T104251377033
   40      -1.5520      0.61        1.25    0.020119     0.019     0.063    77.142    28.440    0b1001    20190610T104252336760
   30      -1.1638      0.00        0.00    0.013688     0.000     0.000    85.023    28.440    0b1001    20190610T104253292647
   20      -0.7750      0.00        0.00    0.007312     0.000     0.000   105.983    28.440    0b1001    20190610T104254249768
   10      -0.3862      0.00        0.00    0.000875     0.000     0.000   441.429    28.440    0b1001    20190610T104255212616
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    28.440    0b1001    20190610T104256171828
