Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.053119     0.019     0.063    89.893    31.198       0b0    20190611T142523814370
  120      -4.5662      0.00        0.00    0.050875     0.000     0.000    89.754    31.167       0b0    20190611T142524772601
  110      -4.1838      0.00        0.00    0.046875     0.000     0.000    89.253    31.198       0b0    20190611T142525731208
  100      -3.8028      0.50        1.25    0.042813     0.000     0.000    88.823    31.167       0b0    20190611T142526689575
   90      -3.4225      0.00        0.00    0.038813     0.000     0.000    88.180    31.167       0b0    20190611T142527652561
   80      -3.0413      0.00        0.00    0.034806     0.019     0.063    87.377    31.167       0b0    20190611T142528609757
   70      -2.6600      0.00        0.00    0.030750     0.000     0.000    86.504    31.167       0b0    20190611T142529566035
   60      -2.2763      0.00        0.00    0.026731     0.029     0.063    85.153    31.167       0b0    20190611T142530522909
   50      -1.8950      0.00        0.00    0.022700     0.025     0.063    83.480    31.167       0b0    20190611T142531482003
   40      -1.5140      0.50        1.25    0.018687     0.000     0.000    81.017    31.167       0b0    20190611T142532442112
   30      -1.1337      0.00        0.00    0.014688     0.000     0.000    77.191    31.167       0b0    20190611T142533401245
   20      -0.7525      0.00        0.00    0.010700     0.025     0.063    70.327    31.167       0b0    20190611T142534358338
   10      -0.3724      0.37        1.25    0.006688     0.000     0.000    55.682    31.167       0b0    20190611T142535315334
    0      -0.0000      0.00        0.00    0.002687     0.000     0.000    -0.000    31.135       0b0    20190611T142536275822
