Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.053500     0.000     0.000    89.065    29.994     0b111    20190611T104502764749
  120      -4.5725      0.00        0.00    0.050812     0.000     0.000    89.988    29.994     0b111    20190611T104503722845
  110      -4.1900      0.00        0.00    0.045562     0.000     0.000    91.962    30.025     0b111    20190611T104504680294
  100      -3.8088      0.00        0.00    0.040312     0.000     0.000    94.481    29.994     0b111    20190611T104505640685
   90      -3.4275      0.00        0.00    0.035063     0.000     0.000    97.754    29.994     0b111    20190611T104506599873
   80      -3.0463      0.00        0.00    0.029813     0.000     0.000   102.180    29.994     0b111    20190611T104507560412
   70      -2.6650      0.00        0.00    0.024562     0.000     0.000   108.499    30.025     0b111    20190611T104508519421
   60      -2.2808      0.61        1.25    0.019262     0.025     0.063   118.404    30.025     0b111    20190611T104509479343
   50      -1.8988      0.00        0.00    0.014006     0.019     0.062   135.564    30.025     0b111    20190611T104510438992
   40      -1.5175      0.00        0.00    0.008781     0.031     0.062   172.811    30.025     0b111    20190611T104511395227
   30      -1.1363      0.00        0.00    0.003563     0.000     0.000   318.947    30.057     0b111    20190611T104512352164
   20      -0.7544      0.62        1.25    0.000000     0.000     0.000     1.000    30.025     0b111    20190611T104513311534
   10      -0.3738      0.00        0.00    0.000000     0.000     0.000     1.000    30.025     0b111    20190611T104514275337
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    30.057     0b111    20190611T104515246428
