Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.25506     4.38833     24.25491      28.63031     27.86937    0b1111111111111111    20190614T133408545818
 2.25520     4.39000     24.25491      28.59860     27.86937    0b1111111111111111    20190614T133408969392
 2.25520     4.38833     24.25491      28.63031     27.86937    0b1111111111111111    20190614T133409393522
 2.25520     4.38917     24.28662      28.63031     27.86937    0b1111111111111111    20190614T133409817536
 2.25525     4.38833     24.28662      28.59860     27.90108    0b1111111111111111    20190614T133410240530
 2.25530     4.38917     24.31833      28.63031     27.90108    0b1111111111111111    20190614T133410663038
 2.25516     4.38750     24.31833      28.63031     27.86937    0b1111111111111111    20190614T133411085450
 2.25520     4.38917     24.31833      28.63031     27.86937    0b1111111111111111    20190614T133411507817
 2.25530     4.39000     20.29169      28.63031     27.90108    0b1111111111111111    20190614T133411931501
 2.25539     4.39250     24.35003      28.63031     27.90108    0b1111111111111111    20190614T133412356336
 2.25548     4.38833     24.35003      28.63031     27.90108    0b1111111111111111    20190614T133412779218
 2.25530     4.38917     24.38174      28.63031     27.90108    0b1111111111111111    20190614T133413202731
 2.25553     4.38750     25.17438      28.63031     27.90108    0b1111111111111111    20190614T133413625954
 2.25572     4.39000     26.82308      28.66202     27.93278    0b1111111111111111    20190614T133414046975
 2.25605     4.39083     28.72543      28.66202     27.90108    0b1111111111111111    20190614T133414470215
 2.25647     4.39083     31.32530      28.63031     27.90108    0b1111111111111111    20190614T133414892963
 2.25684     4.39000     32.05453      28.63031     27.93278    0b1111111111111111    20190614T133415317551
 2.25708     4.39083     33.06912      28.66202     27.93278    0b1111111111111111    20190614T133415741570
 2.25741     4.39167     34.36906      28.63031     27.96449    0b1111111111111111    20190614T133416161292
 2.25773     4.39167     35.47876      28.69372     27.96449    0b1111111111111111    20190614T133416585035
 2.25802     4.39250     36.46164      28.66202     27.96449    0b1111111111111111    20190614T133417010301
 2.25830     4.39250     38.01522      28.66202     27.96449    0b1111111111111111    20190614T133417434797
 2.25863     4.39333     39.60051      28.66202     27.99620    0b1111111111111111    20190614T133417855000
 2.25891     4.39417     40.96386      28.66202     27.96449    0b1111111111111111    20190614T133418274385
 2.25923     4.39333     42.48573      28.69372     27.99620    0b1111111111111111    20190614T133418698648
 2.25938     4.39500     42.80279      28.69372     27.99620    0b1111111111111111    20190614T133419121731
 2.25966     4.39750     44.13443      28.69372     27.99620    0b1111111111111111    20190614T133419545380
 2.25989     4.39667     45.43437      28.69372     27.99620    0b1111111111111111    20190614T133419970885
 2.25998     4.39417     46.54407      28.66202     27.99620    0b1111111111111111    20190614T133420391250
 2.26008     4.39583     47.65377      28.69372     28.02790    0b1111111111111111    20190614T133420813831
 2.26031     4.39667     48.76347      28.69372     28.02790    0b1111111111111111    20190614T133421238609
 2.26059     4.39500     49.77806      28.69372     27.99620    0b1111111111111111    20190614T133421662003
 2.26064     4.39750     50.63412      28.69372     27.99620    0b1111111111111111    20190614T133422087725
 2.26097     4.39833     51.71211      28.69372     28.02790    0b1111111111111111    20190614T133422507796
 2.26106     4.39750     52.56817      28.69372     28.02790    0b1111111111111111    20190614T133422931430
 2.26134     4.39833     53.58275      28.69372     28.02790    0b1111111111111111    20190614T133423353836
 2.26153     4.39667     54.31198      28.69372     28.02790    0b1111111111111111    20190614T133423777203
 2.26167     4.40083     54.91439      28.72543     28.02790    0b1111111111111111    20190614T133424201271
 2.26181     4.39833     55.54851      28.72543     28.02790    0b1111111111111111    20190614T133424621264
 2.26200     4.39917     56.21433      28.72543     28.02790    0b1111111111111111    20190614T133425046274
 2.26209     4.40000     56.81674      28.72543     28.02790    0b1111111111111111    20190614T133425470925
 2.26223     4.40083     57.35574      28.72543     28.05961    0b1111111111111111    20190614T133425894668
 2.26223     4.40250     57.92644      28.72543     28.05961    0b1111111111111111    20190614T133426319777
 2.26238     4.40167     58.49715      28.72543     28.05961    0b1111111111111111    20190614T133426742575
 2.26266     4.40333     58.84591      28.72543     28.05961    0b1111111111111111    20190614T133427169016
 2.26266     4.40167     59.35320      28.75713     28.05961    0b1111111111111111    20190614T133427594255
 2.26275     4.40167     59.79708      28.75713     28.05961    0b1111111111111111    20190614T133428019997
 2.26280     4.40250     60.05073      28.75713     28.05961    0b1111111111111111    20190614T133428442239
 2.26289     4.40417     60.30438      28.75713     28.05961    0b1111111111111111    20190614T133428864464
 2.26289     4.40250     60.55802      28.72543     28.05961    0b1111111111111111    20190614T133429286698
 2.26294     4.40417     60.84337      28.72543     28.05961    0b1111111111111111    20190614T133429712863
 2.26313     4.40500     60.97020      28.75713     28.09131    0b1111111111111111    20190614T133430137221
 2.26322     4.40333     61.25555      28.75713     28.05961    0b1111111111111111    20190614T133430562600
 2.26327     4.40417     61.92137      28.72543     28.09131    0b1111111111111111    20190614T133430986207
 2.26341     4.40333     62.58719      28.75713     28.05961    0b1111111111111111    20190614T133431409589
 2.26355     4.40333     63.03107      28.75713     28.09131    0b1111111111111111    20190614T133431832943
 2.26373     4.40333     63.50666      28.75713     28.05961    0b1111111111111111    20190614T133432255152
 2.26388     4.40417     64.01395      28.75713     28.09131    0b1111111111111111    20190614T133432674288
 2.26392     4.40417     64.39442      28.75713     28.05961    0b1111111111111111    20190614T133433097995
 2.26397     4.40417     64.64807      28.75713     28.05961    0b1111111111111111    20190614T133433520322
 2.26411     4.40417     65.06024      28.75713     28.09131    0b1111111111111111    20190614T133433944182
 1.06388     1.62250     65.47242      28.72543     28.05961    0b1111111111111111    20190614T133434366758
 0.00000    -0.06500     65.59924      28.78884     28.05961    0b1111111111111111    20190614T133434789274
