Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7835      0.50        1.25    0.072994     0.019     0.062    65.533    24.223    0b1001    20190523T115932194742
  120      -4.5400      0.00        0.00    0.068875     0.000     0.000    65.917    24.192    0b1001    20190523T115933163842
  110      -4.1600      0.00        0.00    0.062500     0.000     0.000    66.560    24.223    0b1001    20190523T115934130552
  100      -3.7812      0.00        0.00    0.056125     0.000     0.000    67.372    24.192    0b1001    20190523T115935091151
   90      -3.4037      0.00        0.00    0.049750     0.000     0.000    68.417    24.223    0b1001    20190523T115936049872
   80      -3.0250      0.00        0.00    0.043381     0.019     0.063    69.731    24.192    0b1001    20190523T115937010132
   70      -2.6459      0.57        1.25    0.037006     0.019     0.063    71.498    24.192    0b1001    20190523T115937970842
   60      -2.2650      0.00        0.00    0.030625     0.000     0.000    73.959    24.223    0b1001    20190523T115938930585
   50      -1.8864      0.37        1.25    0.024250     0.000     0.000    77.789    24.223    0b1001    20190523T115939890687
   40      -1.5087      0.00        0.00    0.017900     0.031     0.063    84.288    24.223    0b1001    20190523T115940849676
   30      -1.1312      0.00        0.00    0.011550     0.025     0.063    97.944    24.223    0b1001    20190523T115941808557
   20      -0.7525      0.00        0.00    0.005237     0.025     0.062   143.675    24.223    0b1001    20190523T115942768056
   10      -0.3750      0.00        0.00    0.000000     0.000     0.000     1.000    24.223    0b1001    20190523T115943725918
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.223    0b1001    20190523T115944682070
