Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8088      0.00        0.00    0.048500     0.000     0.000    99.149    26.760       0b0    20190812T154122722278
  120      -4.6500      0.00        0.00    0.046812     0.000     0.000    99.332    26.728       0b0    20190812T154123682516
  110      -4.2613      0.00        0.00    0.042744     0.019     0.062    99.693    26.760       0b0    20190812T154124645563
  100      -3.8750      0.00        0.00    0.038644     0.029     0.063   100.275    26.728       0b0    20190812T154125611352
   90      -3.4875      0.00        0.00    0.034581     0.029     0.063   100.849    26.728       0b0    20190812T154126585120
   80      -3.1003      0.50        1.25    0.030550     0.025     0.063   101.481    26.728       0b0    20190812T154127555248
   70      -2.7131      0.63        1.25    0.026494     0.019     0.063   102.406    26.728       0b0    20190812T154128519158
   60      -2.3236      0.37        1.25    0.022388     0.025     0.063   103.791    26.728       0b0    20190812T154129480296
   50      -1.9350      0.00        0.00    0.018350     0.031     0.062   105.450    26.728       0b0    20190812T154130444395
   40      -1.5475      0.00        0.00    0.014306     0.019     0.062   108.170    26.696       0b0    20190812T154131406388
   30      -1.1600      0.00        0.00    0.010250     0.000     0.000   113.171    26.696       0b0    20190812T154132377033
   20      -0.7713      0.00        0.00    0.006250     0.000     0.000   123.400    26.696       0b0    20190812T154133342814
   10      -0.3844      0.62        1.25    0.002188     0.000     0.000   175.714    26.728       0b0    20190812T154134307467
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.728       0b0    20190812T154135267578
