Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.067125     0.000     0.000    71.099    23.367    0b1111    20190909T102634582484
  120      -4.5637      0.00        0.00    0.064056     0.019     0.062    71.246    23.399    0b1111    20190909T102635545359
  110      -4.1822      0.50        1.25    0.058500     0.000     0.000    71.491    23.367    0b1111    20190909T102636511833
  100      -3.8013      0.00        0.00    0.053000     0.000     0.000    71.722    23.367    0b1111    20190909T102637471871
   90      -3.4224      0.37        1.25    0.047500     0.000     0.000    72.050    23.399    0b1111    20190909T102638434034
   80      -3.0413      0.00        0.00    0.042000     0.000     0.000    72.411    23.399    0b1111    20190909T102639397398
   70      -2.6612      0.00        0.00    0.036500     0.000     0.000    72.911    23.399    0b1111    20190909T102640360758
   60      -2.2776      0.38        1.25    0.031000     0.000     0.000    73.472    23.399    0b1111    20190909T102641323408
   50      -1.8975      0.00        0.00    0.025500     0.000     0.000    74.412    23.399    0b1111    20190909T102642284966
   40      -1.5175      0.00        0.00    0.020000     0.000     0.000    75.875    23.399    0b1111    20190909T102643247357
   30      -1.1363      0.00        0.00    0.014556     0.019     0.063    78.059    23.399    0b1111    20190909T102644211610
   20      -0.7550      0.00        0.00    0.009125     0.000     0.000    82.740    23.399    0b1111    20190909T102645173058
   10      -0.3752      0.50        1.25    0.003625     0.000     0.000   103.517    23.399    0b1111    20190909T102646136580
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.399    0b1111    20190909T102647099899
