Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7437      0.00        0.00    0.066562     0.000     0.000    71.268    23.209     0b111    20191206T113639752589
  120      -4.7317      0.61        1.25    0.066406     0.031     0.063    71.255    23.209     0b111    20191206T113640709660
  110      -4.4700      0.00        0.00    0.062750     0.000     0.000    71.235    23.240     0b111    20191206T113641668802
  100      -4.0625      0.00        0.00    0.057156     0.031     0.063    71.077    23.240     0b111    20191206T113642630998
   90      -3.6564      0.38        1.25    0.051562     0.000     0.000    70.912    23.272     0b111    20191206T113643587394
   80      -3.2512      0.00        0.00    0.045981     0.029     0.062    70.708    23.240     0b111    20191206T113644545632
   70      -2.8450      0.00        0.00    0.040375     0.000     0.000    70.464    23.240     0b111    20191206T113645504454
   60      -2.4363      0.00        0.00    0.034750     0.000     0.000    70.108    23.240     0b111    20191206T113646464976
   50      -2.0299      0.38        1.25    0.029187     0.000     0.000    69.546    23.240     0b111    20191206T113647426048
   40      -1.6225      0.00        0.00    0.023600     0.031     0.063    68.750    23.272     0b111    20191206T113648384820
   30      -1.2163      0.00        0.00    0.018019     0.029     0.063    67.499    23.272     0b111    20191206T113649345751
   20      -0.8096      0.57        1.25    0.012500     0.000     0.000    64.770    23.272     0b111    20191206T113650307917
   10      -0.4037      0.00        0.00    0.006938     0.000     0.000    58.198    23.272     0b111    20191206T113651264241
    0      -0.0000      0.00        0.00    0.001400     0.031     0.063    -0.000    23.272     0b111    20191206T113652221342
