Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7537      0.00        0.00    0.068625     0.000     0.000    69.271    24.699     0b111    20190523T122731202240
  120      -4.4150      0.00        0.00    0.063937     0.000     0.000    69.052    24.699     0b111    20190523T122732161475
  110      -4.0462      0.00        0.00    0.058875     0.000     0.000    68.726    24.699     0b111    20190523T122733121978
  100      -3.6787      0.00        0.00    0.053812     0.000     0.000    68.362    24.699     0b111    20190523T122734093014
   90      -3.3113      0.00        0.00    0.048750     0.000     0.000    67.923    24.699     0b111    20190523T122735064081
   80      -2.9432      0.61        1.25    0.043687     0.000     0.000    67.371    24.731     0b111    20190523T122736033940
   70      -2.5750      0.00        0.00    0.038625     0.000     0.000    66.667    24.699     0b111    20190523T122737001570
   60      -2.2050      0.00        0.00    0.033563     0.000     0.000    65.698    24.731     0b111    20190523T122737966004
   50      -1.8363      0.00        0.00    0.028500     0.000     0.000    64.430    24.699     0b111    20190523T122738938395
   40      -1.4688      0.00        0.00    0.023438     0.000     0.000    62.667    24.699     0b111    20190523T122739906629
   30      -1.1004      0.57        1.25    0.018381     0.019     0.063    59.864    24.731     0b111    20190523T122740877988
   20      -0.7315      0.50        1.25    0.013375     0.000     0.000    54.692    24.731     0b111    20190523T122741847330
   10      -0.3638      0.00        0.00    0.008313     0.000     0.000    43.759    24.699     0b111    20190523T122742814439
    0      -0.0000      0.00        0.00    0.003250     0.000     0.000    -0.000    24.699     0b111    20190523T122743776168
