Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7812      0.00        0.00    0.040187     0.000     0.000   118.974    24.540       0b0    20190528T155936979662
  120      -4.4637      0.00        0.00    0.036769     0.029     0.063   121.401    24.572       0b0    20190528T155937938303
  110      -4.0910      0.50        1.25    0.032788     0.031     0.063   124.773    24.540       0b0    20190528T155938898208
  100      -3.7188      0.00        0.00    0.028813     0.000     0.000   129.067    24.509       0b0    20190528T155939855412
   90      -3.3475      0.00        0.00    0.024813     0.000     0.000   134.912    24.540       0b0    20190528T155940821024
   80      -2.9750      0.00        0.00    0.020869     0.019     0.062   142.558    24.540       0b0    20190528T155941784505
   70      -2.6030      0.61        1.25    0.016875     0.000     0.000   154.252    24.540       0b0    20190528T155942748469
   60      -2.2288      0.00        0.00    0.012900     0.031     0.062   172.771    24.509       0b0    20190528T155943706710
   50      -1.8562      0.00        0.00    0.008937     0.000     0.000   207.692    24.509       0b0    20190528T155944665157
   40      -1.4848      0.50        1.25    0.005000     0.000     0.000   296.950    24.509       0b0    20190528T155945621264
   30      -1.1125      0.00        0.00    0.001063     0.000     0.000  1047.059    24.509       0b0    20190528T155946581543
   20      -0.7400      0.00        0.00    0.000000     0.000     0.000     1.000    24.509       0b0    20190528T155947546937
   10      -0.3687      0.00        0.00    0.000000     0.000     0.000     1.000    24.540       0b0    20190528T155948508600
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.540       0b0    20190528T155949470243
