Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.067494     0.019     0.062    70.858    31.325     0b111    20190611T143733334796
  120      -4.5969      0.62        1.25    0.064937     0.000     0.000    70.789    31.294     0b111    20190611T143734295521
  110      -4.2125      0.00        0.00    0.059688     0.000     0.000    70.576    31.294     0b111    20190611T143735256129
  100      -3.8291      0.57        1.25    0.054438     0.000     0.000    70.340    31.294     0b111    20190611T143736214613
   90      -3.4463      0.00        0.00    0.049219     0.031     0.063    70.019    31.325     0b111    20190611T143737172646
   80      -3.0625      0.00        0.00    0.044000     0.000     0.000    69.602    31.325     0b111    20190611T143738131011
   70      -2.6788      0.00        0.00    0.038750     0.000     0.000    69.129    31.357     0b111    20190611T143739091867
   60      -2.2930      0.61        1.25    0.033500     0.000     0.000    68.448    31.325     0b111    20190611T143740049586
   50      -1.9100      0.00        0.00    0.028313     0.000     0.000    67.461    31.325     0b111    20190611T143741005840
   40      -1.5263      0.00        0.00    0.023119     0.019     0.063    66.018    31.325     0b111    20190611T143741963908
   30      -1.1430      0.61        1.25    0.017875     0.000     0.000    63.944    31.357     0b111    20190611T143742923802
   20      -0.7590      0.50        1.25    0.012744     0.019     0.063    59.559    31.357     0b111    20190611T143743882803
   10      -0.3763      0.00        0.00    0.007500     0.000     0.000    50.167    31.325     0b111    20190611T143744840369
    0      -0.0000      0.00        0.00    0.002312     0.000     0.000    -0.000    31.325     0b111    20190611T143745799401
