Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.039625     0.000     0.000   120.252    26.823       0b0    20181008T171649790451
  120      -4.6187      0.00        0.00    0.038062     0.000     0.000   121.346    26.823       0b0    20181008T171650842271
  110      -4.2325      0.00        0.00    0.033994     0.019     0.063   124.508    26.823       0b0    20181008T171651893149
  100      -3.8475      0.00        0.00    0.029875     0.000     0.000   128.787    26.855       0b0    20181008T171652942886
   90      -3.4638      0.00        0.00    0.025812     0.000     0.000   134.189    26.823       0b0    20181008T171653993824
   80      -3.0787      0.00        0.00    0.021750     0.000     0.000   141.552    26.823       0b0    20181008T171655046410
   70      -2.6938      0.00        0.00    0.017675     0.025     0.063   152.405    26.823       0b0    20181008T171656096168
   60      -2.3070      0.61        1.25    0.013563     0.000     0.000   170.101    26.823       0b0    20181008T171657146145
   50      -1.9225      0.00        0.00    0.009500     0.000     0.000   202.368    26.823       0b0    20181008T171658197536
   40      -1.5375      0.00        0.00    0.005419     0.029     0.063   283.737    26.823       0b0    20181008T171659248814
   30      -1.1525      0.00        0.00    0.001362     0.025     0.063   845.872    26.823       0b0    20181008T171700299461
   20      -0.7675      0.00        0.00    0.000000     0.000     0.000     1.000    26.791       0b0    20181008T171701349442
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    26.823       0b0    20181008T171702402228
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.823       0b0    20181008T171703452674
