Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7588      0.00        0.00    0.067544     0.029     0.062    70.454    25.396    0b1111    20190522T155101149454
  120      -4.5862      0.00        0.00    0.064937     0.000     0.000    70.626    25.396    0b1111    20190522T155102108981
  110      -4.2025      0.00        0.00    0.059250     0.000     0.000    70.928    25.396    0b1111    20190522T155103065645
  100      -3.8200      0.00        0.00    0.053531     0.031     0.062    71.360    25.396    0b1111    20190522T155104025336
   90      -3.4376      0.38        1.25    0.047825     0.025     0.063    71.879    25.428    0b1111    20190522T155104986244
   80      -3.0550      0.00        0.00    0.042125     0.000     0.000    72.522    25.396    0b1111    20190522T155105946104
   70      -2.6714      0.37        1.25    0.036438     0.000     0.000    73.314    25.428    0b1111    20190522T155106905456
   60      -2.2862      0.00        0.00    0.030750     0.000     0.000    74.350    25.396    0b1111    20190522T155107864275
   50      -1.9050      0.00        0.00    0.025062     0.000     0.000    76.010    25.396    0b1111    20190522T155108823933
   40      -1.5230      0.61        1.25    0.019437     0.000     0.000    78.354    25.396    0b1111    20190522T155109784883
   30      -1.1412      0.00        0.00    0.013806     0.019     0.062    82.662    25.396    0b1111    20190522T155110745111
   20      -0.7599      0.37        1.25    0.008188     0.000     0.000    92.809    25.428    0b1111    20190522T155111704256
   10      -0.3775      0.00        0.00    0.002562     0.000     0.000   147.317    25.428    0b1111    20190522T155112662534
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.428    0b1111    20190522T155113622596
