Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7812      0.00        0.00    0.070913     0.031     0.063    67.425    30.723     0b111    20190611T180204586245
  120      -4.6763      0.00        0.00    0.069438     0.000     0.000    67.345    30.723     0b111    20190611T180205542041
  110      -4.2854      0.57        1.25    0.064063     0.000     0.000    66.894    30.691     0b111    20190611T180206499532
  100      -3.8950      0.00        0.00    0.058688     0.000     0.000    66.368    30.723     0b111    20190611T180207458306
   90      -3.5063      0.00        0.00    0.053369     0.019     0.063    65.699    30.723     0b111    20190611T180208418790
   80      -3.1163      0.00        0.00    0.048000     0.000     0.000    64.922    30.723     0b111    20190611T180209373612
   70      -2.7262      0.00        0.00    0.042650     0.031     0.063    63.921    30.723     0b111    20190611T180210329768
   60      -2.3345      0.61        1.25    0.037250     0.000     0.000    62.671    30.691     0b111    20190611T180211287098
   50      -1.9450      0.00        0.00    0.031938     0.000     0.000    60.900    30.723     0b111    20190611T180212248868
   40      -1.5563      0.00        0.00    0.026625     0.000     0.000    58.451    30.755     0b111    20190611T180213207243
   30      -1.1663      0.00        0.00    0.021294     0.029     0.063    54.770    30.755     0b111    20190611T180214163060
   20      -0.7771      0.57        1.25    0.016000     0.000     0.000    48.570    30.723     0b111    20190611T180215120948
   10      -0.3886      0.37        1.25    0.010688     0.000     0.000    36.363    30.723     0b111    20190611T180216079681
    0      -0.0000      0.00        0.00    0.005344     0.031     0.063    -0.000    30.755     0b111    20190611T180217037376
