Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.064500     0.000     0.000    74.089    27.235    0b1111    20190814T141553005034
  120      -4.5700      0.00        0.00    0.061437     0.000     0.000    74.385    27.235    0b1111    20190814T141553971043
  110      -4.1879      0.57        1.25    0.055875     0.000     0.000    74.951    27.235    0b1111    20190814T141554936626
  100      -3.8075      0.00        0.00    0.050312     0.000     0.000    75.677    27.267    0b1111    20190814T141555901516
   90      -3.4263      0.00        0.00    0.044750     0.000     0.000    76.564    27.235    0b1111    20190814T141556866090
   80      -3.0463      0.00        0.00    0.039250     0.000     0.000    77.611    27.267    0b1111    20190814T141557835991
   70      -2.6650      0.00        0.00    0.033687     0.000     0.000    79.109    27.267    0b1111    20190814T141558800225
   60      -2.2814      0.38        1.25    0.028125     0.000     0.000    81.116    27.235    0b1111    20190814T141559764081
   50      -1.9013      0.00        0.00    0.022625     0.000     0.000    84.033    27.267    0b1111    20190814T141600728849
   40      -1.5210      0.50        1.25    0.017100     0.031     0.063    88.947    27.235    0b1111    20190814T141601691933
   30      -1.1400      0.00        0.00    0.011600     0.031     0.063    98.276    27.267    0b1111    20190814T141602660666
   20      -0.7588      0.00        0.00    0.006125     0.000     0.000   123.878    27.267    0b1111    20190814T141603628151
   10      -0.3788      0.00        0.00    0.000650     0.031     0.062   582.692    27.267    0b1111    20190814T141604593414
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    27.267    0b1111    20190814T141605559746
