Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.25384     4.38333     22.76474      32.49841     31.67406    0b1111111111111111    20190416T105732237588
 2.25384     4.38250     22.79645      32.53012     31.67406    0b1111111111111111    20190416T105732657243
 2.25394     4.38167     22.79645      32.49841     31.64236    0b1111111111111111    20190416T105733074475
 2.25394     4.38333     22.82815      32.53012     31.67406    0b1111111111111111    20190416T105733492862
 2.25389     4.38333     22.82815      32.53012     31.67406    0b1111111111111111    20190416T105733911184
 2.25389     4.38417     23.11351      32.53012     31.67406    0b1111111111111111    20190416T105734329971
 2.25408     4.38250     24.66709      32.53012     31.67406    0b1111111111111111    20190416T105734748176
 2.25422     4.38250     26.31579      32.56183     31.67406    0b1111111111111111    20190416T105735166968
 2.25431     4.38500     28.59860      32.56183     31.70577    0b1111111111111111    20190416T105735586579
 2.25455     4.38417     30.24731      32.56183     31.70577    0b1111111111111111    20190416T105736006946
 2.25459     4.38417     31.89601      32.56183     31.73748    0b1111111111111111    20190416T105736427946
 2.25492     4.38500     33.41788      32.56183     31.73748    0b1111111111111111    20190416T105736846634
 2.25502     4.38667     34.68611      32.56183     31.73748    0b1111111111111111    20190416T105737264502
 2.25525     4.38417     35.92264      32.53012     31.73748    0b1111111111111111    20190416T105737683755
 2.25539     4.38417     37.31769      32.56183     31.76918    0b1111111111111111    20190416T105738103371
 2.25553     4.38750     38.49081      32.56183     31.70577    0b1111111111111111    20190416T105738521492
 2.25572     4.38667     39.63221      32.56183     31.73748    0b1111111111111111    20190416T105738938601
 2.25581     4.38667     40.67850      32.56183     31.73748    0b1111111111111111    20190416T105739359162
 2.25595     4.38583     41.85162      32.56183     31.73748    0b1111111111111111    20190416T105739779011
 2.25605     4.38750     42.86620      32.59353     31.76918    0b1111111111111111    20190416T105740197081
 2.25609     4.38750     43.81737      32.59353     31.76918    0b1111111111111111    20190416T105740616141
 2.25633     4.39000     44.70514      32.59353     31.76918    0b1111111111111111    20190416T105741034107
 2.25656     4.38833     45.59290      32.59353     31.76918    0b1111111111111111    20190416T105741453463
 2.25661     4.38750     46.44895      32.59353     31.76918    0b1111111111111111    20190416T105741872184
 2.25684     4.38833     47.30501      32.59353     31.80089    0b1111111111111111    20190416T105742290701
 2.25694     4.38917     48.00254      32.62524     31.76918    0b1111111111111111    20190416T105742710962
 2.25708     4.39083     48.79518      32.59353     31.76918    0b1111111111111111    20190416T105743128906
 2.25722     4.38833     49.68294      32.62524     31.80089    0b1111111111111111    20190416T105743547947
 2.25736     4.38917     50.38047      32.59353     31.80089    0b1111111111111111    20190416T105743965774
 2.25764     4.39083     50.98288      32.62524     31.80089    0b1111111111111111    20190416T105744384162
