Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7837      0.00        0.00    0.073238     0.025     0.063    65.318    23.938    0b1111    20190523T155233238669
  120      -4.6825      0.00        0.00    0.071688     0.000     0.000    65.318    23.938    0b1111    20190523T155234199028
  110      -4.2923      0.50        1.25    0.065937     0.000     0.000    65.096    23.938    0b1111    20190523T155235161555
  100      -3.9016      0.57        1.25    0.060188     0.000     0.000    64.825    23.938    0b1111    20190523T155236120243
   90      -3.5125      0.00        0.00    0.054438     0.000     0.000    64.524    23.970    0b1111    20190523T155237087027
   80      -3.1216      0.57        1.25    0.048688     0.000     0.000    64.116    23.938    0b1111    20190523T155238052835
   70      -2.7312      0.00        0.00    0.042938     0.000     0.000    63.610    23.970    0b1111    20190523T155239017140
   60      -2.3376      0.38        1.25    0.037187     0.000     0.000    62.861    23.970    0b1111    20190523T155239985676
   50      -1.9475      0.00        0.00    0.031438     0.000     0.000    61.948    23.970    0b1111    20190523T155240953200
   40      -1.5575      0.00        0.00    0.025688     0.000     0.000    60.633    23.970    0b1111    20190523T155241920183
   30      -1.1675      0.00        0.00    0.020000     0.000     0.000    58.375    24.001    0b1111    20190523T155242886804
   20      -0.7762      0.00        0.00    0.014250     0.000     0.000    54.474    23.970    0b1111    20190523T155243853490
   10      -0.3862      0.00        0.00    0.008500     0.000     0.000    45.441    24.001    0b1111    20190523T155244823384
    0      -0.0000      0.00        0.00    0.002800     0.025     0.063    -0.000    24.001    0b1111    20190523T155245794752
