Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7858      0.61        1.25    0.067006     0.019     0.062    71.422    27.996    0b1111    20190610T102309817965
  120      -4.4950      0.00        0.00    0.062813     0.000     0.000    71.562    28.028    0b1111    20190610T102310785922
  110      -4.1187      0.00        0.00    0.057375     0.000     0.000    71.786    28.028    0b1111    20190610T102311749854
  100      -3.7450      0.00        0.00    0.051950     0.025     0.063    72.089    28.028    0b1111    20190610T102312722148
   90      -3.3712      0.00        0.00    0.046562     0.000     0.000    72.403    28.028    0b1111    20190610T102313692759
   80      -2.9965      0.50        1.25    0.041131     0.019     0.063    72.852    28.028    0b1111    20190610T102314661987
   70      -2.6225      0.00        0.00    0.035750     0.000     0.000    73.357    28.060    0b1111    20190610T102315633483
   60      -2.2450      0.00        0.00    0.030313     0.000     0.000    74.062    28.060    0b1111    20190610T102316602977
   50      -1.8700      0.00        0.00    0.024875     0.000     0.000    75.176    28.060    0b1111    20190610T102317573592
   40      -1.4950      0.00        0.00    0.019500     0.000     0.000    76.667    28.060    0b1111    20190610T102318537661
   30      -1.1209      0.57        1.25    0.014063     0.000     0.000    79.707    28.060    0b1111    20190610T102319494893
   20      -0.7451      0.37        1.25    0.008706     0.029     0.063    85.585    28.091    0b1111    20190610T102320452392
   10      -0.3712      0.00        0.00    0.003313     0.000     0.000   112.075    28.060    0b1111    20190610T102321411865
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    28.060    0b1111    20190610T102322369968
