Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7938      0.00        0.00    0.051575     0.025     0.063    92.947    25.365       0b0    20190614T131950514116
  120      -4.5713      0.00        0.00    0.049250     0.000     0.000    92.817    25.365       0b0    20190614T131951477942
  110      -4.1887      0.00        0.00    0.045250     0.000     0.000    92.569    25.365       0b0    20190614T131952442436
  100      -3.8088      0.00        0.00    0.041250     0.000     0.000    92.333    25.365       0b0    20190614T131953407788
   90      -3.4287      0.00        0.00    0.037250     0.000     0.000    92.047    25.365       0b0    20190614T131954374257
   80      -3.0475      0.00        0.00    0.033250     0.000     0.000    91.654    25.333       0b0    20190614T131955338501
   70      -2.6663      0.00        0.00    0.029237     0.025     0.063    91.193    25.333       0b0    20190614T131956305373
   60      -2.2830      0.61        1.25    0.025188     0.000     0.000    90.640    25.333       0b0    20190614T131957268556
   50      -1.9013      0.00        0.00    0.021188     0.000     0.000    89.735    25.333       0b0    20190614T131958231179
   40      -1.5200      0.00        0.00    0.017150     0.031     0.063    88.630    25.333       0b0    20190614T131959193165
   30      -1.1391      0.57        1.25    0.013125     0.000     0.000    86.790    25.333       0b0    20190614T132000158550
   20      -0.7579      0.57        1.25    0.009144     0.029     0.063    82.884    25.333       0b0    20190614T132001123917
   10      -0.3775      0.00        0.00    0.005125     0.000     0.000    73.659    25.333       0b0    20190614T132002087726
    0      -0.0000      0.00        0.00    0.001125     0.000     0.000    -0.000    25.301       0b0    20190614T132003052006
