Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7437      0.00        0.00    0.065125     0.000     0.000    72.841    24.731    0b1111    20190522T143804030358
  120      -4.5390      0.50        1.25    0.062056     0.019     0.063    73.143    24.731    0b1111    20190522T143804987576
  110      -4.1587      0.00        0.00    0.056437     0.000     0.000    73.688    24.731    0b1111    20190522T143805946068
  100      -3.7800      0.00        0.00    0.050812     0.000     0.000    74.391    24.731    0b1111    20190522T143806905705
   90      -3.4013      0.00        0.00    0.045187     0.000     0.000    75.270    24.731    0b1111    20190522T143807861561
   80      -3.0224      0.37        1.25    0.039581     0.029     0.063    76.359    24.731    0b1111    20190522T143808823055
   70      -2.6425      0.00        0.00    0.034000     0.000     0.000    77.721    24.731    0b1111    20190522T143809781243
   60      -2.2612      0.00        0.00    0.028375     0.000     0.000    79.692    24.762    0b1111    20190522T143810739640
   50      -1.8825      0.00        0.00    0.022775     0.031     0.063    82.656    24.762    0b1111    20190522T143811698652
   40      -1.5038      0.00        0.00    0.017187     0.000     0.000    87.491    24.762    0b1111    20190522T143812660364
   30      -1.1250      0.00        0.00    0.011625     0.000     0.000    96.774    24.762    0b1111    20190522T143813620696
   20      -0.7469      0.63        1.25    0.006119     0.019     0.063   122.063    24.794    0b1111    20190522T143814581580
   10      -0.3684      0.57        1.25    0.000562     0.000     0.000   654.889    24.794    0b1111    20190522T143815540524
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.731    0b1111    20190522T143816500672
