Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7800      0.00        0.00    0.059437     0.000     0.000    80.421    28.282     0b111    20181008T180756086425
  120      -4.6037      0.00        0.00    0.057000     0.000     0.000    80.768    28.282     0b111    20181008T180757140206
  110      -4.2188      0.00        0.00    0.051775     0.031     0.063    81.482    28.282     0b111    20181008T180758191119
  100      -3.8350      0.00        0.00    0.046562     0.000     0.000    82.362    28.250     0b111    20181008T180759241670
   90      -3.4525      0.00        0.00    0.041337     0.031     0.063    83.520    28.282     0b111    20181008T180800291861
   80      -3.0688      0.00        0.00    0.036125     0.000     0.000    84.948    28.250     0b111    20181008T180801342790
   70      -2.6849      0.38        1.25    0.030881     0.019     0.062    86.942    28.250     0b111    20181008T180802394125
   60      -2.2987      0.00        0.00    0.025625     0.000     0.000    89.707    28.250     0b111    20181008T180803446356
   50      -1.9150      0.00        0.00    0.020438     0.000     0.000    93.700    28.218     0b111    20181008T180804503084
   40      -1.5312      0.00        0.00    0.015188     0.000     0.000   100.823    28.218     0b111    20181008T180805562095
   30      -1.1475      0.00        0.00    0.009994     0.019     0.063   114.822    28.218     0b111    20181008T180806616332
   20      -0.7638      0.00        0.00    0.004812     0.000     0.000   158.701    28.186     0b111    20181008T180807674657
   10      -0.3806      0.63        1.25    0.000000     0.000     0.000     1.000    28.186     0b111    20181008T180808736017
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    28.186     0b111    20181008T180809795525
