Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7687      0.00        0.00    0.067750     0.000     0.000    70.387    26.443    0b1001    20190613T112005240304
  120      -4.5545      0.61        1.25    0.064063     0.000     0.000    71.095    26.411    0b1001    20190613T112006200401
  110      -4.1737      0.00        0.00    0.057569     0.019     0.063    72.500    26.411    0b1001    20190613T112007159381
  100      -3.7950      0.00        0.00    0.051125     0.000     0.000    74.230    26.411    0b1001    20190613T112008121840
   90      -3.4163      0.00        0.00    0.044687     0.000     0.000    76.448    26.411    0b1001    20190613T112009082452
   80      -3.0374      0.38        1.25    0.038231     0.029     0.063    79.447    26.411    0b1001    20190613T112010039809
   70      -2.6575      0.00        0.00    0.031756     0.019     0.063    83.684    26.443    0b1001    20190613T112010999468
   60      -2.2755      0.61        1.25    0.025300     0.025     0.062    89.941    26.443    0b1001    20190613T112011958056
   50      -1.8962      0.00        0.00    0.018838     0.031     0.062   100.664    26.411    0b1001    20190613T112012920422
   40      -1.5170      0.61        1.25    0.012394     0.029     0.063   122.400    26.411    0b1001    20190613T112013879904
   30      -1.1375      0.00        0.00    0.005987     0.025     0.063   189.979    26.411    0b1001    20190613T112014839141
   20      -0.7575      0.00        0.00    0.000000     0.000     0.000     1.000    26.411    0b1001    20190613T112015797852
   10      -0.3788      0.00        0.00    0.000000     0.000     0.000     1.000    26.443    0b1001    20190613T112016757877
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.411    0b1001    20190613T112017716065
