Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7800      0.00        0.00    0.047500     0.000     0.000   100.632    24.287       0b0    20190909T104246033949
  120      -4.5637      0.00        0.00    0.045187     0.000     0.000   100.996    24.255       0b0    20190909T104247000871
  110      -4.1825      0.00        0.00    0.041250     0.000     0.000   101.394    24.287       0b0    20190909T104247971240
  100      -3.8016      0.57        1.25    0.037312     0.000     0.000   101.886    24.287       0b0    20190909T104248940955
   90      -3.4225      0.00        0.00    0.033325     0.025     0.063   102.701    24.287       0b0    20190909T104249908443
   80      -3.0413      0.00        0.00    0.029375     0.000     0.000   103.532    24.287       0b0    20190909T104250877139
   70      -2.6612      0.00        0.00    0.025444     0.019     0.063   104.593    24.255       0b0    20190909T104251844660
   60      -2.2775      0.00        0.00    0.021500     0.000     0.000   105.930    24.255       0b0    20190909T104252816732
   50      -1.8975      0.00        0.00    0.017563     0.000     0.000   108.043    24.255       0b0    20190909T104253783853
   40      -1.5175      0.00        0.00    0.013638     0.025     0.062   111.274    24.255       0b0    20190909T104254749550
   30      -1.1363      0.00        0.00    0.009750     0.000     0.000   116.538    24.255       0b0    20190909T104255714791
   20      -0.7550      0.00        0.00    0.005875     0.000     0.000   128.511    24.255       0b0    20190909T104256681813
   10      -0.3753      0.50        1.25    0.001969     0.031     0.063   190.603    24.255       0b0    20190909T104257647500
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.255       0b0    20190909T104258609768
