Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7884      0.57        1.25    0.076694     0.019     0.063    62.435    24.445    0b1001    20181016T145840192690
  120      -4.6512      0.00        0.00    0.074375     0.000     0.000    62.538    24.445    0b1001    20181016T145841153020
  110      -4.2625      0.00        0.00    0.067813     0.000     0.000    62.857    24.445    0b1001    20181016T145842110654
  100      -3.8739      0.37        1.25    0.061344     0.031     0.062    63.150    24.445    0b1001    20181016T145843067872
   90      -3.4865      0.50        1.25    0.054900     0.031     0.063    63.506    24.477    0b1001    20181016T145844022765
   80      -3.0987      0.00        0.00    0.048500     0.000     0.000    63.892    24.477    0b1001    20181016T145844980567
   70      -2.7111      0.38        1.25    0.042063     0.000     0.000    64.455    24.477    0b1001    20181016T145845940430
   60      -2.3201      0.38        1.25    0.035588     0.031     0.063    65.195    24.477    0b1001    20181016T145846899328
   50      -1.9325      0.00        0.00    0.029187     0.000     0.000    66.210    24.477    0b1001    20181016T145847854685
   40      -1.5450      0.00        0.00    0.022750     0.000     0.000    67.912    24.445    0b1001    20181016T145848810170
   30      -1.1585      0.50        1.25    0.016375     0.000     0.000    70.748    24.445    0b1001    20181016T145849765656
   20      -0.7700      0.00        0.00    0.010000     0.000     0.000    77.000    24.445    0b1001    20181016T145850721308
   10      -0.3834      0.57        1.25    0.003638     0.025     0.063   105.395    24.477    0b1001    20181016T145851676496
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.477    0b1001    20181016T145852631609
