Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7869      0.63        1.25    0.061575     0.025     0.063    77.741    22.289    0b1111    20181015T112824870738
  120      -4.5962      0.00        0.00    0.058713     0.031     0.063    78.284    22.321    0b1111    20181015T112825830049
  110      -4.2120      0.61        1.25    0.053000     0.000     0.000    79.472    22.289    0b1111    20181015T112826787052
  100      -3.8288      0.00        0.00    0.047306     0.019     0.063    80.935    22.321    0b1111    20181015T112827743138
   90      -3.4460      0.50        1.25    0.041563     0.000     0.000    82.911    22.321    0b1111    20181015T112828699026
   80      -3.0625      0.00        0.00    0.035875     0.000     0.000    85.366    22.321    0b1111    20181015T112829655524
   70      -2.6788      0.00        0.00    0.030150     0.031     0.062    88.847    22.321    0b1111    20181015T112830613634
   60      -2.2925      0.00        0.00    0.024431     0.019     0.063    93.835    22.353    0b1111    20181015T112831569579
   50      -1.9087      0.00        0.00    0.018687     0.000     0.000   102.140    22.353    0b1111    20181015T112832526812
   40      -1.5250      0.00        0.00    0.013000     0.000     0.000   117.308    22.384    0b1111    20181015T112833483820
   30      -1.1421      0.57        1.25    0.007312     0.000     0.000   156.188    22.384    0b1111    20181015T112834440947
   20      -0.7575      0.00        0.00    0.001650     0.031     0.063   459.091    22.353    0b1111    20181015T112835397431
   10      -0.3750      0.00        0.00    0.000000     0.000     0.000     1.000    22.353    0b1111    20181015T112836355023
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    22.384    0b1111    20181015T112837312747
