Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7687      0.00        0.00    0.063687     0.000     0.000    74.877    23.970    0b1111    20190603T142531390096
  120      -4.6080      0.61        1.25    0.061269     0.029     0.063    75.210    23.970    0b1111    20190603T142532348805
  110      -4.2233      0.61        1.25    0.055563     0.000     0.000    76.009    24.001    0b1111    20190603T142533306167
  100      -3.8388      0.00        0.00    0.049812     0.000     0.000    77.064    24.001    0b1111    20190603T142534262569
   90      -3.4556      0.63        1.25    0.044075     0.025     0.063    78.403    24.033    0b1111    20190603T142535217933
   80      -3.0712      0.00        0.00    0.038375     0.000     0.000    80.033    24.001    0b1111    20190603T142536176008
   70      -2.6875      0.00        0.00    0.032637     0.025     0.063    82.344    24.001    0b1111    20190603T142537133740
   60      -2.3001      0.37        1.25    0.026894     0.029     0.063    85.526    24.001    0b1111    20190603T142538090640
   50      -1.9163      0.00        0.00    0.021188     0.000     0.000    90.442    24.033    0b1111    20190603T142539047449
   40      -1.5325      0.00        0.00    0.015500     0.000     0.000    98.871    24.033    0b1111    20190603T142540005102
   30      -1.1490      0.50        1.25    0.009762     0.025     0.063   117.695    24.033    0b1111    20190603T142540963437
   20      -0.7638      0.00        0.00    0.004125     0.000     0.000   185.152    24.001    0b1111    20190603T142541921822
   10      -0.3813      0.00        0.00    0.000000     0.000     0.000     1.000    24.033    0b1111    20190603T142542879559
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.001    0b1111    20190603T142543839433
