Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7900      0.00        0.00    0.055875     0.000     0.000    85.727    24.096       0b0    20190619T115739854746
  120      -4.7625      0.00        0.00    0.055563     0.000     0.000    85.714    24.065       0b0    20190619T115740820065
  110      -4.3662      0.00        0.00    0.051375     0.000     0.000    84.988    24.065       0b0    20190619T115741782429
  100      -3.9697      0.50        1.25    0.047188     0.000     0.000    84.127    24.065       0b0    20190619T115742746778
   90      -3.5737      0.00        0.00    0.043006     0.019     0.063    83.098    24.065       0b0    20190619T115743711752
   80      -3.1775      0.00        0.00    0.038875     0.000     0.000    81.736    24.065       0b0    20190619T115744677324
   70      -2.7812      0.00        0.00    0.034687     0.000     0.000    80.180    24.065       0b0    20190619T115745640219
   60      -2.3816      0.57        1.25    0.030469     0.031     0.063    78.166    24.065       0b0    20190619T115746601827
   50      -1.9846      0.57        1.25    0.026287     0.031     0.062    75.497    24.065       0b0    20190619T115747566022
   40      -1.5875      0.00        0.00    0.022125     0.000     0.000    71.751    24.033       0b0    20190619T115748536398
   30      -1.1900      0.00        0.00    0.017937     0.000     0.000    66.341    24.065       0b0    20190619T115749508938
   20      -0.7925      0.00        0.00    0.013806     0.019     0.062    57.402    24.065       0b0    20190619T115750480387
   10      -0.3950      0.00        0.00    0.009625     0.000     0.000    41.039    24.033       0b0    20190619T115751443082
    0      -0.0000      0.00        0.00    0.005437     0.000     0.000    -0.000    24.033       0b0    20190619T115752408235
