Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8037      0.00        0.00    0.081500     0.000     0.000    58.942    24.445    0b1001    20191210T122412877432
  120      -4.5709      0.57        1.25    0.077500     0.000     0.000    58.979    24.477    0b1001    20191210T122413837517
  110      -4.1887      0.00        0.00    0.071088     0.031     0.063    58.924    24.477    0b1001    20191210T122414798694
  100      -3.8088      0.00        0.00    0.064687     0.000     0.000    58.879    24.477    0b1001    20191210T122415759166
   90      -3.4287      0.00        0.00    0.058313     0.000     0.000    58.800    24.477    0b1001    20191210T122416717659
   80      -3.0475      0.00        0.00    0.051938     0.000     0.000    58.676    24.477    0b1001    20191210T122417675488
   70      -2.6670      0.61        1.25    0.045562     0.000     0.000    58.535    24.477    0b1001    20191210T122418638238
   60      -2.2838      0.00        0.00    0.039144     0.029     0.063    58.343    24.509    0b1001    20191210T122419596471
   50      -1.9025      0.00        0.00    0.032813     0.000     0.000    57.981    24.477    0b1001    20191210T122420559044
   40      -1.5220      0.61        1.25    0.026450     0.025     0.063    57.543    24.509    0b1001    20191210T122421519924
   30      -1.1412      0.00        0.00    0.020125     0.000     0.000    56.708    24.509    0b1001    20191210T122422477515
   20      -0.7600      0.00        0.00    0.013844     0.031     0.063    54.898    24.477    0b1001    20191210T122423441679
   10      -0.3800      0.00        0.00    0.007506     0.019     0.063    50.624    24.509    0b1001    20191210T122424400983
    0      -0.0000      0.00        0.00    0.001231     0.029     0.063    -0.000    24.477    0b1001    20191210T122425364129
