Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8054      0.57        1.25    0.081613     0.025     0.062    58.880    23.906    0b1001    20190625T174151633376
  120      -4.5710      0.50        1.25    0.077562     0.000     0.000    58.933    23.938    0b1001    20190625T174152598711
  110      -4.1890      0.50        1.25    0.071175     0.025     0.062    58.855    23.906    0b1001    20190625T174153558701
  100      -3.8086      0.37        1.25    0.064750     0.000     0.000    58.820    23.938    0b1001    20190625T174154524304
   90      -3.4287      0.00        0.00    0.058375     0.000     0.000    58.737    23.970    0b1001    20190625T174155486004
   80      -3.0475      0.00        0.00    0.052000     0.000     0.000    58.606    24.001    0b1001    20190625T174156449538
   70      -2.6669      0.62        1.25    0.045625     0.000     0.000    58.452    24.001    0b1001    20190625T174157413532
   60      -2.2838      0.00        0.00    0.039225     0.031     0.063    58.222    24.001    0b1001    20190625T174158379253
   50      -1.9025      0.00        0.00    0.032875     0.000     0.000    57.871    24.001    0b1001    20190625T174159344766
   40      -1.5216      0.57        1.25    0.026500     0.000     0.000    57.420    24.001    0b1001    20190625T174200311605
   30      -1.1412      0.00        0.00    0.020188     0.000     0.000    56.533    24.033    0b1001    20190625T174201277340
   20      -0.7600      0.00        0.00    0.013875     0.000     0.000    54.775    24.033    0b1001    20190625T174202237062
   10      -0.3800      0.00        0.00    0.007562     0.000     0.000    50.248    24.033    0b1001    20190625T174203206640
    0      -0.0000      0.00        0.00    0.001269     0.029     0.062    -0.000    24.033    0b1001    20190625T174204168913
