Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7875      0.00        0.00    0.048188     0.000     0.000    99.351    25.333       0b0    20190614T141600157609
  120      -4.7316      0.57        1.25    0.047563     0.000     0.000    99.482    25.365       0b0    20190614T141601122851
  110      -4.3375      0.00        0.00    0.043381     0.019     0.063    99.986    25.365       0b0    20190614T141602086552
  100      -3.9425      0.00        0.00    0.039206     0.029     0.063   100.558    25.333       0b0    20190614T141603049823
   90      -3.5479      0.57        1.25    0.035063     0.000     0.000   101.187    25.333       0b0    20190614T141604017324
   80      -3.1534      0.57        1.25    0.030869     0.019     0.063   102.154    25.333       0b0    20190614T141604988078
   70      -2.7575      0.00        0.00    0.026688     0.000     0.000   103.326    25.301       0b0    20190614T141605949781
   60      -2.3612      0.00        0.00    0.022481     0.029     0.063   105.032    25.333       0b0    20190614T141606916634
   50      -1.9675      0.00        0.00    0.018313     0.000     0.000   107.440    25.333       0b0    20190614T141607881448
   40      -1.5739      0.37        1.25    0.014138     0.025     0.062   111.326    25.333       0b0    20190614T141608849237
   30      -1.1806      0.63        1.25    0.010000     0.000     0.000   118.063    25.301       0b0    20190614T141609817126
   20      -0.7863      0.00        0.00    0.005875     0.000     0.000   133.830    25.301       0b0    20190614T141610782209
   10      -0.3925      0.00        0.00    0.001688     0.000     0.000   232.593    25.333       0b0    20190614T141611748214
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.333       0b0    20190614T141612712804
