Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.065863     0.025     0.063    72.556    24.128     0b111    20190603T131356260452
  120      -4.4575      0.00        0.00    0.061500     0.000     0.000    72.480    24.128     0b111    20190603T131357220912
  110      -4.0848      0.50        1.25    0.056437     0.000     0.000    72.377    24.128     0b111    20190603T131358182099
  100      -3.7138      0.00        0.00    0.051425     0.025     0.063    72.217    24.128     0b111    20190603T131359140150
   90      -3.3425      0.00        0.00    0.046375     0.000     0.000    72.075    24.128     0b111    20190603T131400099982
   80      -2.9701      0.37        1.25    0.041375     0.000     0.000    71.785    24.128     0b111    20190603T131401058848
   70      -2.5975      0.00        0.00    0.036344     0.031     0.063    71.470    24.128     0b111    20190603T131402025497
   60      -2.2235      0.50        1.25    0.031306     0.019     0.063    71.024    24.160     0b111    20190603T131402993597
   50      -1.8526      0.37        1.25    0.026287     0.031     0.062    70.476    24.128     0b111    20190603T131403964355
   40      -1.4825      0.00        0.00    0.021256     0.019     0.063    69.744    24.128     0b111    20190603T131404931586
   30      -1.0958      1.39        5.00    0.016250     0.000     0.000    67.431    24.160     0b111    20190603T131405902691
   20      -0.7387      0.00        0.00    0.011306     0.019     0.063    65.340    24.160     0b111    20190603T131406864136
   10      -0.3663      0.00        0.00    0.006275     0.031     0.063    58.367    24.160     0b111    20190603T131407822768
    0      -0.0000      0.00        0.00    0.001250     0.000     0.000    -0.000    24.160     0b111    20190603T131408782595
