Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.056250     0.000     0.000    84.844    24.477       0b0    20191205T155511796304
  120      -4.6950      0.00        0.00    0.055375     0.000     0.000    84.786    24.445       0b0    20191205T155512754436
  110      -4.3013      0.00        0.00    0.051250     0.000     0.000    83.927    24.413       0b0    20191205T155513711078
  100      -3.9091      0.57        1.25    0.047125     0.000     0.000    82.952    24.445       0b0    20191205T155514667862
   90      -3.5181      0.63        1.25    0.042981     0.029     0.062    81.853    24.445       0b0    20191205T155515623362
   80      -3.1262      0.00        0.00    0.038863     0.025     0.063    80.444    24.445       0b0    20191205T155516580575
   70      -2.7338      0.00        0.00    0.034731     0.029     0.063    78.712    24.445       0b0    20191205T155517537854
   60      -2.3400      0.00        0.00    0.030562     0.000     0.000    76.564    24.445       0b0    20191205T155518496338
   50      -1.9487      0.00        0.00    0.026444     0.019     0.063    73.694    24.445       0b0    20191205T155519457074
   40      -1.5579      0.57        1.25    0.022369     0.019     0.062    69.645    24.413       0b0    20191205T155520415767
   30      -1.1673      0.50        1.25    0.018250     0.000     0.000    63.959    24.413       0b0    20191205T155521374003
   20      -0.7762      0.00        0.00    0.014188     0.000     0.000    54.714    24.445       0b0    20191205T155522332386
   10      -0.3850      0.00        0.00    0.010063     0.000     0.000    38.261    24.445       0b0    20191205T155523290470
    0      -0.0000      0.00        0.00    0.005937     0.000     0.000    -0.000    24.445       0b0    20191205T155524247501
