Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.071375     0.000     0.000    66.918    25.777    0b1111    20190605T141750272561
  120      -4.5938      0.00        0.00    0.068687     0.000     0.000    66.879    25.808    0b1111    20190605T141751229010
  110      -4.2093      0.61        1.25    0.063125     0.000     0.000    66.681    25.840    0b1111    20190605T141752186069
  100      -3.8263      0.00        0.00    0.057563     0.000     0.000    66.471    25.840    0b1111    20190605T141753143498
   90      -3.4438      0.00        0.00    0.051969     0.031     0.063    66.266    25.808    0b1111    20190605T141754102486
   80      -3.0613      0.00        0.00    0.046406     0.031     0.063    65.966    25.808    0b1111    20190605T141755058309
   70      -2.6775      0.00        0.00    0.040831     0.029     0.063    65.575    25.840    0b1111    20190605T141756013731
   60      -2.2925      0.00        0.00    0.035250     0.000     0.000    65.035    25.840    0b1111    20190605T141756972816
   50      -1.9100      0.00        0.00    0.029687     0.000     0.000    64.337    25.840    0b1111    20190605T141757931050
   40      -1.5265      0.50        1.25    0.024125     0.000     0.000    63.275    25.840    0b1111    20190605T141758887873
   30      -1.1438      0.00        0.00    0.018563     0.000     0.000    61.616    25.808    0b1111    20190605T141759844017
   20      -0.7602      0.50        1.25    0.013000     0.000     0.000    58.481    25.808    0b1111    20190605T141800803132
   10      -0.3775      0.00        0.00    0.007437     0.000     0.000    50.756    25.840    0b1111    20190605T141801763575
    0      -0.0000      0.00        0.00    0.001875     0.000     0.000    -0.000    25.840    0b1111    20190605T141802719975
