Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7696      0.57        1.25    0.073688     0.000     0.000    64.728    22.796    0b1111    20190415T104553337748
  120      -4.5400      0.00        0.00    0.070325     0.025     0.062    64.557    22.765    0b1111    20190415T104554293392
  110      -4.1610      0.50        1.25    0.064819     0.019     0.062    64.194    22.796    0b1111    20190415T104555249996
  100      -3.7825      0.00        0.00    0.059313     0.000     0.000    63.772    22.796    0b1111    20190415T104556204315
   90      -3.4050      0.00        0.00    0.053812     0.000     0.000    63.275    22.796    0b1111    20190415T104557159672
   80      -3.0263      0.00        0.00    0.048312     0.000     0.000    62.639    22.828    0b1111    20190415T104558115910
   70      -2.6481      0.63        1.25    0.042813     0.000     0.000    61.854    22.828    0b1111    20190415T104559070642
   60      -2.2675      0.00        0.00    0.037312     0.000     0.000    60.771    22.828    0b1111    20190415T104600028649
   50      -1.8899      0.38        1.25    0.031813     0.000     0.000    59.407    22.860    0b1111    20190415T104600983486
   40      -1.5113      0.00        0.00    0.026312     0.000     0.000    57.435    22.860    0b1111    20190415T104601942102
   30      -1.1337      0.00        0.00    0.020869     0.019     0.062    54.328    22.860    0b1111    20190415T104602896705
   20      -0.7550      0.00        0.00    0.015438     0.000     0.000    48.907    22.860    0b1111    20190415T104603852191
   10      -0.3775      0.00        0.00    0.009938     0.000     0.000    37.987    22.860    0b1111    20190415T104604806349
    0      -0.0000      0.00        0.00    0.004437     0.000     0.000    -0.000    22.892    0b1111    20190415T104605762282
