Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7704      0.57        1.25    0.049000     0.000     0.000    97.355    23.970       0b0    20190521T114123838807
  120      -4.4888      0.00        0.00    0.046044     0.029     0.063    97.489    23.970       0b0    20190521T114124795022
  110      -4.1138      0.00        0.00    0.042125     0.000     0.000    97.656    24.001       0b0    20190521T114125750131
  100      -3.7400      0.00        0.00    0.038212     0.031     0.063    97.874    23.970       0b0    20190521T114126710482
   90      -3.3650      0.00        0.00    0.034313     0.000     0.000    98.069    23.970       0b0    20190521T114127668597
   80      -2.9900      0.00        0.00    0.030381     0.019     0.062    98.416    23.970       0b0    20190521T114128628964
   70      -2.6150      0.00        0.00    0.026500     0.000     0.000    98.679    23.970       0b0    20190521T114129587955
   60      -2.2379      0.57        1.25    0.022562     0.000     0.000    99.186    23.970       0b0    20190521T114130548054
   50      -1.8639      0.37        1.25    0.018687     0.000     0.000    99.739    23.970       0b0    20190521T114131508501
   40      -1.4900      0.00        0.00    0.014781     0.031     0.063   100.803    23.970       0b0    20190521T114132467409
   30      -1.1163      0.00        0.00    0.010881     0.019     0.063   102.585    23.938       0b0    20190521T114133428884
   20      -0.7412      0.00        0.00    0.007063     0.000     0.000   104.956    23.970       0b0    20190521T114134390327
   10      -0.3675      0.00        0.00    0.003162     0.031     0.063   116.206    23.970       0b0    20190521T114135351856
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.938       0b0    20190521T114136312950
