Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7588      0.00        0.00    0.056500     0.000     0.000    84.226    24.192       0b0    20190412T132911697282
  120      -4.6300      0.00        0.00    0.055100     0.031     0.063    84.029    24.192       0b0    20190412T132912653230
  110      -4.2425      0.00        0.00    0.051000     0.000     0.000    83.186    24.160       0b0    20190412T132913607619
  100      -3.8563      0.00        0.00    0.046875     0.000     0.000    82.267    24.160       0b0    20190412T132914562107
   90      -3.4700      0.00        0.00    0.042750     0.000     0.000    81.170    24.160       0b0    20190412T132915518627
   80      -3.0838      0.00        0.00    0.038625     0.000     0.000    79.838    24.192       0b0    20190412T132916473988
   70      -2.6973      0.50        1.25    0.034563     0.000     0.000    78.040    24.128       0b0    20190412T132917428475
   60      -2.3087      0.00        0.00    0.030419     0.029     0.062    75.899    24.128       0b0    20190412T132918382418
   50      -1.9225      0.00        0.00    0.026312     0.000     0.000    73.064    24.160       0b0    20190412T132919337278
   40      -1.5375      0.00        0.00    0.022231     0.029     0.062    69.159    24.128       0b0    20190412T132920292140
   30      -1.1525      0.00        0.00    0.018125     0.000     0.000    63.586    24.128       0b0    20190412T132921248830
   20      -0.7661      0.37        1.25    0.014063     0.000     0.000    54.480    24.160       0b0    20190412T132922203981
   10      -0.3813      0.00        0.00    0.009969     0.031     0.063    38.245    24.160       0b0    20190412T132923162481
    0      -0.0000      0.00        0.00    0.005875     0.000     0.000    -0.000    24.128       0b0    20190412T132924117491
