Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7500      0.00        0.00    0.070125     0.000     0.000    67.736    25.016     0b111    20190531T175007592320
  120      -4.5562      0.00        0.00    0.067438     0.000     0.000    67.563    25.016     0b111    20190531T175008550986
  110      -4.1750      0.00        0.00    0.062131     0.019     0.063    67.196    25.048     0b111    20190531T175009506973
  100      -3.7949      0.37        1.25    0.056881     0.019     0.063    66.716    25.016     0b111    20190531T175010465582
   90      -3.4150      0.00        0.00    0.051625     0.000     0.000    66.150    25.016     0b111    20190531T175011421980
   80      -3.0350      0.00        0.00    0.046375     0.000     0.000    65.445    25.048     0b111    20190531T175012380171
   70      -2.6545      0.61        1.25    0.041125     0.000     0.000    64.547    25.016     0b111    20190531T175013337283
   60      -2.2725      0.00        0.00    0.035831     0.029     0.063    63.422    25.016     0b111    20190531T175014297835
   50      -1.8925      0.00        0.00    0.030606     0.029     0.063    61.834    25.048     0b111    20190531T175015266912
   40      -1.5125      0.00        0.00    0.025356     0.029     0.063    59.650    25.048     0b111    20190531T175016232603
   30      -1.1325      0.00        0.00    0.020125     0.000     0.000    56.273    25.016     0b111    20190531T175017194379
   20      -0.7538      0.00        0.00    0.014931     0.019     0.063    50.481    25.016     0b111    20190531T175018155738
   10      -0.3738      0.00        0.00    0.009681     0.019     0.063    38.606    25.016     0b111    20190531T175019121353
    0      -0.0000      0.00        0.00    0.004437     0.000     0.000    -0.000    25.016     0b111    20190531T175020086334
