Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8150      0.00        0.00    0.042813     0.000     0.000   112.467    23.431       0b0    20181009T131355399819
  120      -4.7250      0.00        0.00    0.041825     0.025     0.063   112.971    23.431       0b0    20181009T131356452840
  110      -4.3300      0.00        0.00    0.037750     0.000     0.000   114.702    23.431       0b0    20181009T131357503316
  100      -3.9363      0.00        0.00    0.033625     0.000     0.000   117.063    23.431       0b0    20181009T131358553008
   90      -3.5425      0.00        0.00    0.029562     0.000     0.000   119.831    23.399       0b0    20181009T131359605498
   80      -3.1488      0.00        0.00    0.025438     0.000     0.000   123.784    23.431       0b0    20181009T131400656786
   70      -2.7550      0.00        0.00    0.021375     0.000     0.000   128.889    23.431       0b0    20181009T131401706714
   60      -2.3595      0.61        1.25    0.017250     0.000     0.000   136.783    23.431       0b0    20181009T131402759839
   50      -1.9659      0.57        1.25    0.013188     0.000     0.000   149.071    23.431       0b0    20181009T131403812464
   40      -1.5725      0.00        0.00    0.009125     0.000     0.000   172.329    23.431       0b0    20181009T131404862682
   30      -1.1800      0.00        0.00    0.005062     0.000     0.000   233.086    23.431       0b0    20181009T131405914444
   20      -0.7850      0.00        0.00    0.001063     0.000     0.000   738.824    23.399       0b0    20181009T131406964052
   10      -0.3931      0.62        1.25    0.000000     0.000     0.000     1.000    23.431       0b0    20181009T131408015152
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.399       0b0    20181009T131409065464
