Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.066625     0.000     0.000    71.538    28.313     0b111    20190612T100325546852
  120      -4.6750      0.00        0.00    0.065375     0.000     0.000    71.511    28.345     0b111    20190612T100326507238
  110      -4.2846      0.57        1.25    0.060063     0.000     0.000    71.336    28.345     0b111    20190612T100327466941
  100      -3.8937      0.00        0.00    0.054763     0.025     0.063    71.102    28.345     0b111    20190612T100328427298
   90      -3.5050      0.00        0.00    0.049500     0.000     0.000    70.808    28.345     0b111    20190612T100329388285
   80      -3.1150      0.00        0.00    0.044187     0.000     0.000    70.495    28.345     0b111    20190612T100330352673
   70      -2.7250      0.00        0.00    0.038925     0.025     0.063    70.006    28.377     0b111    20190612T100331315348
   60      -2.3326      0.38        1.25    0.033619     0.019     0.063    69.385    28.345     0b111    20190612T100332276467
   50      -1.9438      0.00        0.00    0.028313     0.000     0.000    68.653    28.377     0b111    20190612T100333236583
   40      -1.5546      0.57        1.25    0.023050     0.025     0.063    67.446    28.345     0b111    20190612T100334195836
   30      -1.1650      0.00        0.00    0.017750     0.000     0.000    65.634    28.377     0b111    20190612T100335155788
   20      -0.7750      0.00        0.00    0.012506     0.019     0.063    61.969    28.345     0b111    20190612T100336112805
   10      -0.3862      0.00        0.00    0.007250     0.000     0.000    53.276    28.377     0b111    20190612T100337075675
    0      -0.0000      0.00        0.00    0.002000     0.000     0.000    -0.000    28.377     0b111    20190612T100338034257
