Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.047875     0.000     0.000    99.896    24.382       0b0    20190530T170710466157
  120      -4.7013      0.00        0.00    0.047000     0.000     0.000   100.027    24.382       0b0    20190530T170711424713
  110      -4.3088      0.00        0.00    0.042813     0.000     0.000   100.642    24.350       0b0    20190530T170712385717
  100      -3.9163      0.00        0.00    0.038681     0.019     0.063   101.244    24.350       0b0    20190530T170713343490
   90      -3.5250      0.00        0.00    0.034500     0.000     0.000   102.174    28.377       0b0    20190530T170714304711
   80      -3.1337      0.00        0.00    0.030344     0.031     0.063   103.275    24.350       0b0    20190530T170715264974
   70      -2.7413      0.00        0.00    0.026188     0.000     0.000   104.678    20.323       0b0    20190530T170716231640
   60      -2.3475      0.00        0.00    0.022000     0.000     0.000   106.705    24.350       0b0    20190530T170717190912
   50      -1.9550      0.00        0.00    0.017869     0.019     0.062   109.409    24.318       0b0    20190530T170718149022
   40      -1.5631      0.62        1.25    0.013688     0.000     0.000   114.201    24.350       0b0    20190530T170719105875
   30      -1.1715      0.50        1.25    0.009562     0.000     0.000   122.510    24.318       0b0    20190530T170720064270
   20      -0.7788      0.00        0.00    0.005437     0.000     0.000   143.218    24.350       0b0    20190530T170721022481
   10      -0.3875      0.00        0.00    0.001300     0.025     0.062   298.077    24.350       0b0    20190530T170721982236
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318       0b0    20190530T170722939029
