Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7938      0.00        0.00    0.054438     0.000     0.000    88.060    24.033       0b0    20190417T101219105060
  120      -4.5200      0.00        0.00    0.051500     0.000     0.000    87.767    24.065       0b0    20190417T101220061946
  110      -4.1425      0.00        0.00    0.047500     0.000     0.000    87.211    24.065       0b0    20190417T101221018161
  100      -3.7663      0.00        0.00    0.043500     0.000     0.000    86.580    24.033       0b0    20190417T101221974876
   90      -3.3900      0.00        0.00    0.039500     0.000     0.000    85.823    24.033       0b0    20190417T101222930166
   80      -3.0138      0.00        0.00    0.035500     0.000     0.000    84.894    24.033       0b0    20190417T101223889591
   70      -2.6370      0.61        1.25    0.031519     0.029     0.063    83.664    24.033       0b0    20190417T101224847869
   60      -2.2581      0.63        1.25    0.027513     0.025     0.062    82.076    24.033       0b0    20190417T101225803853
   50      -1.8813      0.00        0.00    0.023525     0.031     0.063    79.968    24.033       0b0    20190417T101226758927
   40      -1.5043      0.61        1.25    0.019563     0.000     0.000    76.895    24.001       0b0    20190417T101227715410
   30      -1.1275      0.00        0.00    0.015563     0.000     0.000    72.450    24.001       0b0    20190417T101228669806
   20      -0.7509      0.57        1.25    0.011625     0.000     0.000    64.591    24.001       0b0    20190417T101229624628
   10      -0.3745      0.61        1.25    0.007675     0.025     0.063    48.795    24.001       0b0    20190417T101230579901
    0      -0.0000      0.00        0.00    0.003687     0.000     0.000    -0.000    24.001       0b0    20190417T101231535100
