Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7520      0.61        1.25    0.061813     0.000     0.000    76.878    24.604     0b111    20190528T162321366586
  120      -4.5993      0.61        1.25    0.059669     0.029     0.063    77.080    24.635     0b111    20190528T162322325028
  110      -4.2150      0.00        0.00    0.054319     0.019     0.063    77.598    24.635     0b111    20190528T162323285442
  100      -3.8312      0.00        0.00    0.049000     0.000     0.000    78.189    24.667     0b111    20190528T162324243780
   90      -3.4487      0.00        0.00    0.043681     0.019     0.063    78.953    24.667     0b111    20190528T162325202638
   80      -3.0654      0.57        1.25    0.038375     0.000     0.000    79.879    24.635     0b111    20190528T162326162475
   70      -2.6818      0.61        1.25    0.033063     0.000     0.000    81.112    24.667     0b111    20190528T162327120930
   60      -2.2963      0.00        0.00    0.027750     0.000     0.000    82.748    24.667     0b111    20190528T162328079596
   50      -1.9125      0.00        0.00    0.022437     0.000     0.000    85.237    24.635     0b111    20190528T162329037921
   40      -1.5288      0.00        0.00    0.017187     0.000     0.000    88.945    24.667     0b111    20190528T162329995313
   30      -1.1459      0.57        1.25    0.011875     0.000     0.000    96.495    24.635     0b111    20190528T162330955054
   20      -0.7625      0.00        0.00    0.006688     0.000     0.000   114.019    24.667     0b111    20190528T162331914661
   10      -0.3788      0.00        0.00    0.001437     0.000     0.000   263.478    24.635     0b111    20190528T162332874009
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.635     0b111    20190528T162333833646
