Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7875      0.00        0.00    0.059406     0.031     0.063    80.589    25.365     0b111    20181030T164655189744
  120      -4.4745      0.61        1.25    0.055069     0.019     0.063    81.253    25.365     0b111    20181030T164656148092
  110      -4.1013      0.00        0.00    0.049956     0.029     0.063    82.097    25.365     0b111    20181030T164657105799
  100      -3.7288      0.00        0.00    0.044875     0.000     0.000    83.092    25.365     0b111    20181030T164658062309
   90      -3.3563      0.00        0.00    0.039750     0.000     0.000    84.434    25.333     0b111    20181030T164659017671
   80      -2.9838      0.00        0.00    0.034638     0.025     0.062    86.142    25.333     0b111    20181030T164659971533
   70      -2.6112      0.00        0.00    0.029562     0.000     0.000    88.330    25.333     0b111    20181030T164700926711
   60      -2.2362      0.00        0.00    0.024438     0.000     0.000    91.509    25.333     0b111    20181030T164701880266
   50      -1.8638      0.00        0.00    0.019313     0.000     0.000    96.505    25.333     0b111    20181030T164702835608
   40      -1.4913      0.00        0.00    0.014250     0.000     0.000   104.649    25.301     0b111    20181030T164703790930
   30      -1.1188      0.00        0.00    0.009150     0.031     0.063   122.268    25.333     0b111    20181030T164704746831
   20      -0.7450      0.00        0.00    0.004125     0.000     0.000   180.606    25.301     0b111    20181030T164705704898
   10      -0.3735      0.50        1.25    0.000000     0.000     0.000     1.000    25.301     0b111    20181030T164706659544
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.301     0b111    20181030T164707616741
