Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.071750     0.000     0.000    66.568    23.906    0b1111    20190626T145121400394
  120      -4.5537      0.00        0.00    0.068438     0.000     0.000    66.539    23.906    0b1111    20190626T145122369013
  110      -4.1727      0.50        1.25    0.062825     0.025     0.062    66.419    23.906    0b1111    20190626T145123334133
  100      -3.7934      0.57        1.25    0.057250     0.000     0.000    66.260    23.906    0b1111    20190626T145124299717
   90      -3.4138      0.00        0.00    0.051663     0.031     0.063    66.078    23.906    0b1111    20190626T145125264378
   80      -3.0338      0.00        0.00    0.046062     0.000     0.000    65.862    23.906    0b1111    20190626T145126231727
   70      -2.6537      0.00        0.00    0.040500     0.000     0.000    65.525    23.906    0b1111    20190626T145127200591
   60      -2.2717      0.61        1.25    0.034881     0.019     0.062    65.128    23.906    0b1111    20190626T145128171416
   50      -1.8925      0.00        0.00    0.029331     0.029     0.063    64.522    23.906    0b1111    20190626T145129138824
   40      -1.5137      0.00        0.00    0.023813     0.000     0.000    63.570    23.938    0b1111    20190626T145130106211
   30      -1.1350      0.00        0.00    0.018250     0.000     0.000    62.192    23.906    0b1111    20190626T145131069728
   20      -0.7550      0.00        0.00    0.012750     0.000     0.000    59.216    23.938    0b1111    20190626T145132035602
   10      -0.3763      0.00        0.00    0.007194     0.019     0.062    52.302    23.938    0b1111    20190626T145132997931
    0      -0.0000      0.00        0.00    0.001688     0.000     0.000    -0.000    23.906    0b1111    20190626T145133962810
