Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7829      0.57        1.25    0.046187     0.000     0.000   103.553    24.857       0b0    20190528T155923002042
  120      -4.5838      0.00        0.00    0.044125     0.000     0.000   103.881    24.826       0b0    20190528T155923960729
  110      -4.2008      0.61        1.25    0.040125     0.000     0.000   104.692    24.794       0b0    20190528T155924918258
  100      -3.8188      0.00        0.00    0.036181     0.019     0.062   105.545    24.826       0b0    20190528T155925878201
   90      -3.4375      0.00        0.00    0.032187     0.000     0.000   106.796    24.826       0b0    20190528T155926838315
   80      -3.0550      0.00        0.00    0.028250     0.000     0.000   108.142    24.794       0b0    20190528T155927801202
   70      -2.6725      0.00        0.00    0.024250     0.000     0.000   110.206    24.826       0b0    20190528T155928768979
   60      -2.2875      0.00        0.00    0.020300     0.025     0.063   112.685    24.794       0b0    20190528T155929738205
   50      -1.9051      0.37        1.25    0.016313     0.000     0.000   116.789    24.794       0b0    20190528T155930706818
   40      -1.5237      0.00        0.00    0.012375     0.000     0.000   123.131    24.794       0b0    20190528T155931671683
   30      -1.1412      0.00        0.00    0.008438     0.000     0.000   135.259    24.794       0b0    20190528T155932642900
   20      -0.7588      0.00        0.00    0.004500     0.000     0.000   168.611    24.794       0b0    20190528T155933610357
   10      -0.3765      0.50        1.25    0.000575     0.025     0.063   654.783    24.794       0b0    20190528T155934576356
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.794       0b0    20190528T155935537334
