Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.084525     0.031     0.063    56.374    24.826    0b1111    20181030T115435066135
  120      -4.5800      0.00        0.00    0.081725     0.031     0.063    56.042    24.826    0b1111    20181030T115436027024
  110      -4.1975      0.00        0.00    0.076063     0.000     0.000    55.185    24.826    0b1111    20181030T115436984467
  100      -3.8162      0.00        0.00    0.070375     0.000     0.000    54.227    24.826    0b1111    20181030T115437938742
   90      -3.4337      0.00        0.00    0.064700     0.025     0.063    53.072    24.794    0b1111    20181030T115438896061
   80      -3.0513      0.00        0.00    0.059063     0.000     0.000    51.661    24.857    0b1111    20181030T115439850300
   70      -2.6691      0.57        1.25    0.053406     0.031     0.063    49.978    24.826    0b1111    20181030T115440806194
   60      -2.2850      0.00        0.00    0.047744     0.019     0.063    47.860    24.826    0b1111    20181030T115441760556
   50      -1.9025      0.00        0.00    0.042100     0.031     0.063    45.190    24.826    0b1111    20181030T115442716178
   40      -1.5212      0.00        0.00    0.036456     0.029     0.063    41.728    24.826    0b1111    20181030T115443671793
   30      -1.1387      0.00        0.00    0.030838     0.031     0.063    36.927    24.826    0b1111    20181030T115444627510
   20      -0.7552      0.50        1.25    0.025250     0.000     0.000    29.911    24.826    0b1111    20181030T115445581955
   10      -0.3738      0.00        0.00    0.019625     0.000     0.000    19.045    24.826    0b1111    20181030T115446535817
    0      -0.0000      0.00        0.00    0.014000     0.000     0.000    -0.000    24.794    0b1111    20181030T115447490923
