Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7875      0.00        0.00    0.062125     0.000     0.000    77.062    27.616     0b111    20190610T101353854275
  120      -4.4950      0.00        0.00    0.058188     0.000     0.000    77.250    27.616     0b111    20190610T101354813619
  110      -4.1187      0.00        0.00    0.053163     0.031     0.063    77.475    27.616     0b111    20190610T101355771822
  100      -3.7450      0.00        0.00    0.048125     0.000     0.000    77.818    27.647     0b111    20190610T101356729586
   90      -3.3712      0.00        0.00    0.043088     0.031     0.063    78.242    27.616     0b111    20190610T101357686529
   80      -2.9965      0.50        1.25    0.038062     0.000     0.000    78.726    27.616     0b111    20190610T101358642923
   70      -2.6225      0.00        0.00    0.033063     0.000     0.000    79.319    27.647     0b111    20190610T101359603196
   60      -2.2450      0.00        0.00    0.028000     0.000     0.000    80.179    27.647     0b111    20190610T101400565397
   50      -1.8701      0.37        1.25    0.022950     0.025     0.063    81.487    27.647     0b111    20190610T101401522786
   40      -1.4950      0.00        0.00    0.017937     0.000     0.000    83.345    27.647     0b111    20190610T101402481489
   30      -1.1202      0.50        1.25    0.012938     0.000     0.000    86.589    27.679     0b111    20190610T101403439472
   20      -0.7450      0.00        0.00    0.007938     0.000     0.000    93.858    27.679     0b111    20190610T101404397836
   10      -0.3712      0.00        0.00    0.002931     0.019     0.063   126.652    27.647     0b111    20190610T101405361600
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    27.679     0b111    20190610T101406323560
