Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7912      0.00        0.00    0.077919     0.029     0.063    61.490    23.716    0b1001    20190529T190845695398
  120      -4.5763      0.00        0.00    0.074175     0.025     0.063    61.695    23.716    0b1001    20190529T190846653213
  110      -4.1938      0.00        0.00    0.067625     0.000     0.000    62.015    23.716    0b1001    20190529T190847613452
  100      -3.8126      0.38        1.25    0.061187     0.000     0.000    62.311    23.748    0b1001    20190529T190848574945
   90      -3.4325      0.00        0.00    0.054750     0.000     0.000    62.694    23.748    0b1001    20190529T190849544629
   80      -3.0513      0.00        0.00    0.048312     0.000     0.000    63.157    23.716    0b1001    20190529T190850513685
   70      -2.6699      0.37        1.25    0.041875     0.000     0.000    63.758    23.748    0b1001    20190529T190851482313
   60      -2.2862      0.00        0.00    0.035425     0.025     0.062    64.538    23.748    0b1001    20190529T190852444232
   50      -1.9050      0.00        0.00    0.029000     0.000     0.000    65.690    23.748    0b1001    20190529T190853403644
   40      -1.5237      0.00        0.00    0.022569     0.019     0.063    67.516    23.779    0b1001    20190529T190854365166
   30      -1.1435      0.50        1.25    0.016187     0.000     0.000    70.641    23.779    0b1001    20190529T190855327368
   20      -0.7613      0.00        0.00    0.009813     0.000     0.000    77.580    23.779    0b1001    20190529T190856286976
   10      -0.3813      0.00        0.00    0.003438     0.000     0.000   110.909    23.779    0b1001    20190529T190857250933
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.779    0b1001    20190529T190858215163
